title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
友友大飯店,"台北排名第 318 的超值住宿地點，共 1,201 家","NT$1,517",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d536125-Reviews-Friends_Yu_Yu_Hotel-Zhongshan_District_Taipei.html,中山區長春路24號,4.0,59,https://media-cdn.tripadvisor.com/media/photo-s/05/dc/c6/89/caption.jpg,"禁菸客房, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 有健身房的健身中心, 餐廳, 巴士接駁服務, 禁菸飯店, 洗衣服務, 公用無線網路, 網際網路","NT$1,857"
彰化旅店,"台北排名第 319 的超值住宿地點，共 1,201 家","NT$1,455",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d7645550-Reviews-Changhua_Hotel-Datong_Taipei.html,大同區西寧北路49號,4.0,30,https://media-cdn.tripadvisor.com/media/photo-s/0c/e0/35/a4/photo0jpg.jpg,"禁菸客房, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 有健身房的健身中心, 餐廳, 巴士接駁服務, 禁菸飯店, 洗衣服務, 公用無線網路, 網際網路",
京站二館國際酒店式公寓,"台北排名第 320 的超值住宿地點，共 1,201 家","NT$1,572",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d4313988-Reviews-ITaipei2_Service_Apartment-Xinyi_District_Taipei.html,信義區光復南路415巷226號,4.0,35,https://media-cdn.tripadvisor.com/media/photo-s/0f/2d/9a/80/big-bed.jpg,"禁菸客房, 空調設施, 保險箱, 小廚房, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禁菸飯店",
明日大飯店,"台北排名第 321 的超值住宿地點，共 1,201 家","NT$1,368",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d634690-Reviews-Tomorrow_Hotel-Wanhua_Taipei.html,萬華區成都路23號,3.5,168,https://media-cdn.tripadvisor.com/media/photo-s/06/5e/59/47/caption.jpg,,,"NT$1,202"
劍潭海外青年活動中心,"台北排名第 322 的超值住宿地點，共 1,201 家","NT$1,986",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d2493122-Reviews-Chientan_Youth_Activity_Center-Shilin_Taipei.html,中山北路四段16號,4.0,47,https://media-cdn.tripadvisor.com/media/photo-s/02/4e/23/10/suite-with-balcony.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 餐廳, 禁菸飯店","NT$2,609"
愛客發時尚旅館萬年館,"台北排名第 323 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d2543758-Reviews-ECFA_Hotel_Wan_Nian-Wanhua_Taipei.html,西寧南路70號 6樓,3.5,180,https://media-cdn.tripadvisor.com/media/photo-s/08/f2/e9/a8/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 自助式早餐, 禁菸飯店",NT$935
富濠飯店,"台北排名第 324 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1536815-Reviews-Fu_Hau_Hotel-Da_an_Taipei.html,復興南路二段9號,4.0,168,https://media-cdn.tripadvisor.com/media/photo-s/01/a2/ee/75/waiting-area-at-lobby.jpg,,,"NT$1,245"
天使青旅 台北西門,"台北排名第 325 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8632087-Reviews-Angels_Hostel_Taipei_Ximen-Zhongzheng_District_Taipei.html,衡陽路51號2樓-2,3.5,62,https://media-cdn.tripadvisor.com/media/photo-s/0a/0a/c8/fc/caption.jpg,,,"NT$1,259"
大安會館,"台北排名第 326 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d9048665-Reviews-Inhouse_Residence-Da_an_Taipei.html,大安區龍泉街7號,4.0,42,https://media-cdn.tripadvisor.com/media/photo-s/0e/29/35/32/inhouse-residence-s-lobby.jpg,,,"NT$2,052"
艾米旅店,"台北排名第 327 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d6931599-Reviews-I_m_Inn_Taipei-Zhongshan_District_Taipei.html,中山北路二段65巷2弄3號,4.0,71,https://media-cdn.tripadvisor.com/media/photo-s/0b/4f/ef/23/lobby--v11419051.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店, 自助式洗衣",NT$584
北城大飯店,"台北排名第 328 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d455564-Reviews-City_Hotel-Zhongshan_District_Taipei.html,中山區長春路279號,3.5,124,https://media-cdn.tripadvisor.com/media/photo-s/02/c9/3f/8a/caption.jpg,,,
南港安樂旅社,"台北排名第 329 的超值住宿地點，共 1,201 家","NT$1,104",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d5213292-Reviews-May_Rooms_Taipei-Nangang_Taipei.html,南港區南港路一段229號2樓,4.5,22,https://media-cdn.tripadvisor.com/media/photo-s/08/cf/ca/e3/caption.jpg,空調設施,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 自助式洗衣",
全家歡旅店,"台北排名第 330 的超值住宿地點，共 1,201 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1030573-Reviews-Hope_Hotel-Zhongzheng_District_Taipei.html,中正區忠孝西一段72號4樓,4.0,78,https://media-cdn.tripadvisor.com/media/photo-s/04/ad/a1/56/caption.jpg,,,"NT$1,579"
艾美琪旅店六星級背包客,"台北排名第 331 的超值住宿地點，共 1,201 家","NT$3,760",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d7212348-Reviews-101_Amici_Hotel_Six_Star_Hostel-Da_an_Taipei.html,大安區復興南路一段126巷1號4樓,4.0,68,https://media-cdn.tripadvisor.com/media/photo-s/0e/65/d8/f4/101.jpg,,,"NT$3,995"
馥敦飯店南京館,"台北排名第 332 的超值住宿地點，共 1,201 家","NT$1,817",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d1176632-Reviews-Fullerton_Hotel_East_Taipei-Songshan_Taipei.html,南京東路五段32號,3.5,212,https://media-cdn.tripadvisor.com/media/photo-s/05/40/a1/cb/deluxe-twin-room.jpg,,,
北投輕行旅,"台北排名第 333 的超值住宿地點，共 1,201 家","NT$1,619",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d7271318-Reviews-Hotel_Leisure_Beitou-Beitou_Taipei.html,中央北路三段53巷1號,4.0,25,https://media-cdn.tripadvisor.com/media/photo-s/0d/e9/b7/55/caption.jpg,,,
台北六福萬怡酒店,"台北排名第 334 的超值住宿地點，共 1,201 家","NT$2,033",https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d9723470-Reviews-Courtyard_Taipei-Nangang_Taipei.html,南港區忠孝東路七段359號,4.5,1184,https://media-cdn.tripadvisor.com/media/photo-s/18/00/7a/0e/exterior.jpg,,,
泉都溫泉會館,"台北排名第 335 的超值住宿地點，共 1,201 家","NT$5,314",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d558015-Reviews-Chyuan_Du_Spring_Resort-Beitou_Taipei.html,北投區光明路220號,3.5,127,https://media-cdn.tripadvisor.com/media/photo-s/05/e6/5b/11/sakura-suite.jpg,,,"NT$5,632"
荷豐家屋温泉會館,"台北排名第 336 的超值住宿地點，共 1,201 家","NT$1,714",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1164583-Reviews-Hofeng_Resort-Beitou_Taipei.html,北投區溫泉路銀光巷1號,3.5,73,https://media-cdn.tripadvisor.com/media/photo-s/0a/3a/a0/c7/ya-shiuan-standard-double-room--v.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 浴缸, 免費早餐, 兒童活動 (適合兒童/家庭), 巴士接駁服務, 會議室, 禮賓服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 禁菸飯店",
谷墨商旅（師大館）,"台北排名第 337 的超值住宿地點，共 1,201 家","NT$2,304",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d8393374-Reviews-Good_More_Hotel_Shida-Da_an_Taipei.html,大安區和平東路一段147號2-7樓,3.5,46,https://media-cdn.tripadvisor.com/media/photo-s/17/b2/b8/a5/caption.jpg,,,"NT$2,338"
麗園飯店,"台北排名第 338 的超值住宿地點，共 1,201 家","NT$2,251",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1755533-Reviews-Li_Yuan_Hotel-Zhongzheng_District_Taipei.html,中正區羅斯福路三段98號,4.0,50,https://media-cdn.tripadvisor.com/media/photo-s/02/90/5e/84/filename-jpg-thumbnail0.jpg,,,"NT$1,675"
沐蘭台北時尚精品旅館,"台北排名第 339 的超值住宿地點，共 1,201 家","NT$1,394",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d2296732-Reviews-Mulan_Motel_Taipei-Zhongshan_District_Taipei.html,中山區植福路299號,4.5,34,https://media-cdn.tripadvisor.com/media/photo-s/11/f9/ce/f1/caption.jpg,"禁菸客房, 套房, 空調設施, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 浴缸, 免費早餐, 餐廳, 禁菸飯店, 網際網路","NT$1,418"
蘭庭商務旅館,"台北排名第 340 的超值住宿地點，共 1,201 家","NT$1,818",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d3849267-Reviews-Lan_Ting_Business_Hotel-Datong_Taipei.html,大同區太原路64號,4.0,65,https://media-cdn.tripadvisor.com/media/photo-s/09/8c/43/e0/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禮賓服務, 禁菸飯店",
璽愛旅店,"台北排名第 341 的超值住宿地點，共 1,201 家","NT$2,430",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1390124-Reviews-Say_Love_Hotel-Zhongzheng_District_Taipei.html,中正區忠孝西路一段72號3樓,3.5,88,https://media-cdn.tripadvisor.com/media/photo-s/0a/18/38/86/deluxe-twin-room--v10501673.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禮賓服務, 禁菸飯店",
大欣飯店,"台北排名第 342 的超值住宿地點，共 1,201 家","NT$1,766",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1150091-Reviews-Dahshin_Hotel-Zhongshan_District_Taipei.html,中山區中山北路二段27巷2-2號,3.5,193,https://media-cdn.tripadvisor.com/media/photo-s/04/33/07/cb/caption.jpg,,,"NT$1,896"
麒麟商旅,"台北排名第 343 的超值住宿地點，共 1,201 家",NT$963,https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d1837652-Reviews-Gallery_Hotel-Nangang_Taipei.html,重陽路59號,3.5,50,https://media-cdn.tripadvisor.com/media/photo-s/0d/78/ce/a8/photo1jpg.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 餐廳, 機場接送, 提供上網服務的商務中心, 會議室, 禮賓服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 禁菸飯店, 洗衣服務",
駿宇飯店,"台北排名第 344 的超值住宿地點，共 1,201 家","NT$1,609",https://www.tripadvisor.com.tw/Hotel_Review-g13806767-d2093672-Reviews-Hotel_June_Taipei-Neihu_Taipei.html,民權東路6段123巷34弄1號,4.0,40,https://media-cdn.tripadvisor.com/media/photo-s/0c/8a/d8/a2/photo0jpg.jpg,,,"NT$1,671"
約克設計旅店,"台北排名第 345 的超值住宿地點，共 1,201 家","NT$1,912",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d7003114-Reviews-York_Hotel-Zhongzheng_District_Taipei.html,中正區南陽街13號4樓,3.5,85,https://media-cdn.tripadvisor.com/media/photo-s/06/bd/11/ec/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 微波爐","免費高速上網 (WiFi), 免費網際網路, 無線網路, 提供上網服務的商務中心, 會議室, 禮賓服務, 禁菸飯店, 自助式洗衣, 公用無線網路, 網際網路",
三貝茲飯店,"台北排名第 346 的超值住宿地點，共 1,201 家","NT$2,101",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d582963-Reviews-Triplebeds_Hotel-Songshan_Taipei.html,松山區八德路四段16號,3.5,49,https://media-cdn.tripadvisor.com/media/photo-s/13/21/bf/72/caption.jpg,,,"NT$2,907"
茄子青旅,"台北排名第 347 的超值住宿地點，共 1,201 家","NT$1,374",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d12130021-Reviews-Jiizu_Hostel-Songshan_Taipei.html,松山區南京東路五段123巷1號,4.0,31,https://media-cdn.tripadvisor.com/media/photo-s/12/43/0a/fc/caption.jpg,,,
萬事達旅店-中華店,"台北排名第 348 的超值住宿地點，共 1,201 家","NT$1,764",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d599943-Reviews-Wonstar_Hotel_Zhonghua-Wanhua_Taipei.html,萬華區中華路一段82號,3.5,118,https://media-cdn.tripadvisor.com/media/photo-s/09/d1/67/c2/lobby.jpg,,,
懷寧旅店,"台北排名第 349 的超值住宿地點，共 1,201 家",NT$800,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1196217-Reviews-Keymans_Hotel-Zhongzheng_District_Taipei.html,中正區懷寧街1號,3.5,150,https://media-cdn.tripadvisor.com/media/photo-s/01/5a/b1/63/room-3.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 自助式早餐, 禁菸飯店",
福君海悅大飯店,"台北排名第 350 的超值住宿地點，共 1,201 家","NT$1,990",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1114505-Reviews-Fortune_Hiya_Hotel-Datong_Taipei.html,大同區重慶北路一段62號,3.5,151,https://media-cdn.tripadvisor.com/media/photo-s/11/81/bb/16/caption.jpg,,,
錦棧•旅,"台北排名第 351 的超值住宿地點，共 1,201 家","NT$1,371",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d11938870-Reviews-Goldinn_Hotel-Zhongshan_District_Taipei.html,中山區林森北路413號2樓,4.0,20,https://media-cdn.tripadvisor.com/media/photo-s/0e/64/4d/e6/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 微波爐, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 自助式洗衣, 網際網路","NT$1,371"
玫瑰精品旅館 雙城館,"台北排名第 352 的超值住宿地點，共 1,201 家","NT$1,824",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d12268792-Reviews-Rose_Boutique_Hotel_Shuangcheng_Hall-Zhongshan_District_Taipei.html,雙城街28巷8號,4.0,17,https://media-cdn.tripadvisor.com/media/photo-s/0e/e2/bc/dd/caption.jpg,,,"NT$1,665"
碩美精品旅店,"台北排名第 353 的超值住宿地點，共 1,201 家","NT$1,699",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7317820-Reviews-Beauty_Hotels_Taipei_Hotel_Bstay-Zhongshan_District_Taipei.html,中山區中山北路二段71號3樓三德大樓,4.0,35,https://media-cdn.tripadvisor.com/media/photo-s/08/12/90/4b/caption.jpg,"禁菸客房, 家庭房, 空調設施, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 機場接送, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 公用無線網路, 網際網路",
191旅店,"台北排名第 354 的超值住宿地點，共 1,201 家","NT$2,193",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d3845920-Reviews-191_Hotel-Datong_Taipei.html,大同區南京西路165號6樓,4.0,34,https://media-cdn.tripadvisor.com/media/photo-s/03/76/e5/56/getlstd-property-photo.jpg,"禁菸客房, 套房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 機場接送, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 公用無線網路, 網際網路",
191旅店寧夏館,"台北排名第 355 的超值住宿地點，共 1,201 家","NT$1,543",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d10768631-Reviews-191_Inn_Ningxia-Datong_Taipei.html,寧夏路11號2樓,4.5,12,https://media-cdn.tripadvisor.com/media/photo-s/0c/e4/9b/2b/191.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 機場接送, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 自助式洗衣, 公用無線網路, 網際網路",
北城大飯店,"台北排名第 356 的超值住宿地點，共 1,201 家","NT$1,058",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d455564-Reviews-City_Hotel-Zhongshan_District_Taipei.html,中山區長春路279號,3.5,124,https://media-cdn.tripadvisor.com/media/photo-s/02/c9/3f/8a/caption.jpg,"禁菸客房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 餐廳, 保姆服務, 機場接送, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路","NT$1,115"
城市商旅 站前館,"台北排名第 357 的超值住宿地點，共 1,201 家","NT$1,046",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d16671836-Reviews-City_Suites_Main_Station-Datong_Taipei.html,延平北路一段51號,4.5,13,https://media-cdn.tripadvisor.com/media/photo-s/16/7f/ea/0f/photo0jpg.jpg,,,"NT$1,484"
全家歡旅店,"台北排名第 358 的超值住宿地點，共 1,201 家","NT$1,819",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1030573-Reviews-Hope_Hotel-Zhongzheng_District_Taipei.html,中正區忠孝西一段72號4樓,4.0,78,https://media-cdn.tripadvisor.com/media/photo-s/04/ad/a1/56/caption.jpg,,,"NT$1,579"
天津大飯店,"台北排名第 359 的超值住宿地點，共 1,201 家","NT$1,863",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1634269-Reviews-Tien_Chin_Hotel-Zhongshan_District_Taipei.html,中山區天津街57號,4.0,33,https://media-cdn.tripadvisor.com/media/photo-s/12/00/62/90/caption.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 機場接送, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 洗衣服務, 公用無線網路, 網際網路","NT$1,855"
西門街角旅店,"台北排名第 360 的超值住宿地點，共 1,201 家","NT$1,558",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3564904-Reviews-Ximen_Corner_Hostel-Wanhua_Taipei.html,萬華區成都路27巷10號4樓 万华区,4.0,82,https://media-cdn.tripadvisor.com/media/photo-s/0b/98/ce/94/lounge.jpg,,,
峻美商旅,"台北排名第 361 的超值住宿地點，共 1,201 家","NT$2,000",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4440076-Reviews-Beauty_Hotels_Taipei_Hotel_Bnight-Zhongshan_District_Taipei.html,長春路62號6樓,4.0,28,https://media-cdn.tripadvisor.com/media/photo-s/07/eb/c6/c4/hotel-bnight.jpg,"禁菸客房, 家庭房, 空調設施, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 機場接送, 禁菸飯店, 乾洗服務, 洗衣服務, 網際網路","NT$1,991"
欣欣時尚旅店 - 台北松山站,"台北排名第 362 的超值住宿地點，共 1,201 家","NT$1,291",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d6410879-Reviews-Shin_Shin_Hotels_Songshan-Songshan_Taipei.html,松山區八德路四段453巷12號8樓,3.5,20,https://media-cdn.tripadvisor.com/media/photo-s/0e/b2/b1/a7/shin-shin-hotels-songshan.jpg,"禁菸客房, 家庭房, 空調設施, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 機場接送, 禁菸飯店, 乾洗服務, 洗衣服務, 網際網路","NT$1,285"
水紗蓮休閒旅館,"台北排名第 363 的超值住宿地點，共 1,201 家","NT$1,100",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d2337331-Reviews-Pink_Lotus_Hotel-Beitou_Taipei.html,北投區中山路1-2號,3.5,39,https://media-cdn.tripadvisor.com/media/photo-s/0e/31/fa/46/caption.jpg,"禁菸客房, 家庭房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店",
友統大飯店,"台北排名第 364 的超值住宿地點，共 1,201 家","NT$1,407",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d1163042-Reviews-Friends_Hotel_Yo_Tong_Regency-Da_an_Taipei.html,大安區忠孝東路四段197號13樓,3.5,61,https://media-cdn.tripadvisor.com/media/photo-s/05/3a/02/38/caption.jpg,,,"NT$1,315"
三漾旅店,"台北排名第 365 的超值住宿地點，共 1,201 家","NT$1,368",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d4107931-Reviews-San_Yon_Hotel-Zhongzheng_District_Taipei.html,中正區衡陽路51號3樓,3.5,32,https://media-cdn.tripadvisor.com/media/photo-s/0d/22/5d/ee/1.jpg,"家庭房, 空調設施, 客房服務, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 機場接送, 禮賓服務",
多郎明哥休閒旅店,"台北排名第 366 的超值住宿地點，共 1,201 家","NT$1,114",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d634528-Reviews-Dolamanco_Hotel-Da_an_Taipei.html,大安區信義路三段73號,3.5,60,https://media-cdn.tripadvisor.com/media/photo-s/11/c0/af/50/caption.jpg,"禁菸客房, 套房, 空調設施, 迷你吧, 冰箱","免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 機場接送, 會議室, 禁菸飯店, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 提供早餐",
有誠商旅,"台北排名第 367 的超值住宿地點，共 1,201 家","NT$9,000",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d7746307-Reviews-Yusense_Hotel-Shilin_Taipei.html,至善路二段55號,4.5,29,https://media-cdn.tripadvisor.com/media/photo-s/08/39/0e/92/caption.jpg,"空調設施, 迷你吧",餐廳,
玫瑰精品會館,"台北排名第 368 的超值住宿地點，共 1,201 家","NT$1,571",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d3191377-Reviews-Rose_Boutique_Hotel-Da_an_Taipei.html,新生南路一段103巷37號,4.0,31,https://media-cdn.tripadvisor.com/media/photo-s/04/4c/af/a1/rose-boutique-hotel.jpg,"禁菸客房, 家庭房, 空調設施, 迷你吧","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 禮賓服務, 自助式洗衣","NT$1,426"
豐禾會館,"台北排名第 369 的超值住宿地點，共 1,201 家","NT$10,173",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d6410882-Reviews-EnRich_House-Xinyi_District_Taipei.html,信義區永吉路30巷148弄20號,4.5,14,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/9d/56/enrich-house.jpg,,,"NT$3,193"
皇家飯店,"台北排名第 370 的超值住宿地點，共 1,201 家","NT$1,642",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d2337584-Reviews-Royal_Hotel-Zhongzheng_District_Taipei.html,中正區懷寧街5號之1,3.5,58,https://media-cdn.tripadvisor.com/media/photo-s/07/77/aa/d4/royal-hotel.jpg,,,"NT$1,546"
和旅瓏文旅,"台北排名第 371 的超值住宿地點，共 1,201 家","NT$1,500",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12864954-Reviews-Hatago_Hotel-Zhongzheng_District_Taipei.html,漢口街一段45號 4樓,4.5,20,https://media-cdn.tripadvisor.com/media/photo-s/10/81/9f/d3/getlstd-property-photo.jpg,,,
名邑旅店,"台北排名第 372 的超值住宿地點，共 1,201 家","NT$1,236",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d775599-Reviews-Miyi_Hotel-Zhongzheng_District_Taipei.html,中正區漢口街1段4號,4.0,78,https://media-cdn.tripadvisor.com/media/photo-s/09/80/49/00/caption.jpg,"禁菸客房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 餐廳, 機場接送, 禁菸飯店, 乾洗服務, 洗衣服務, 公用無線網路, 網際網路",
太豪大飯店,"台北排名第 373 的超值住宿地點，共 1,201 家",NT$976,https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d1425878-Reviews-Tai_Hope_Hotel-Songshan_Taipei.html,松山區興安街137號,4.0,32,https://media-cdn.tripadvisor.com/media/photo-s/06/9f/b6/27/caption.jpg,客房服務,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 餐廳, 提供上網服務的商務中心",
柯達大飯店 台北天津,"台北排名第 374 的超值住宿地點，共 1,201 家","NT$1,368",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d12215476-Reviews-K_Hotel_Tianjin-Zhongshan_District_Taipei.html,中山區中山北路一段53巷22號,4.5,14,https://media-cdn.tripadvisor.com/media/photo-s/13/d0/10/32/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 提供早餐, 機場接送, 提供上網服務的商務中心, 禮賓服務, 自助式洗衣, 無線網路, 網際網路",
美侖商旅,"台北排名第 375 的超值住宿地點，共 1,201 家","NT$1,545",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15768513-Reviews-PARKVIEW_TAIPEI-Zhongshan_District_Taipei.html,吉林路49號 No.49,4.5,9,https://media-cdn.tripadvisor.com/media/photo-s/16/78/79/aa/deluxe-room.jpg,,,"NT$1,415"
豪爵大飯店,"台北排名第 376 的超值住宿地點，共 1,201 家","NT$2,502",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1598523-Reviews-The_Metro_Hotel-Zhongshan_District_Taipei.html,德惠街170巷24號,3.5,63,https://media-cdn.tripadvisor.com/media/photo-s/05/3f/a2/b0/the-metro-hotel.jpg,,,"NT$2,278"
野趣旅舍,"台北排名第 377 的超值住宿地點，共 1,201 家","NT$3,714",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8417456-Reviews-T_O_Hotel-Datong_Taipei.html,承德路二段28號,4.0,19,https://media-cdn.tripadvisor.com/media/photo-s/0e/dd/cb/d5/entrance-of-the-hotel.jpg,,,
第一飯店,"台北排名第 378 的超值住宿地點，共 1,201 家","NT$2,164",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306440-Reviews-First_Hotel-Zhongshan_District_Taipei.html,南京東路二段63號,3.0,300,https://media-cdn.tripadvisor.com/media/photo-s/0f/96/f6/35/meeting-rooms--v16759606.jpg,,,
藝宿商旅-台北寧夏館,"台北排名第 379 的超值住宿地點，共 1,201 家","NT$1,178",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d10201165-Reviews-Yi_Su_Hotel_Taipei_Ningxia-Datong_Taipei.html,重慶北路一段116號,3.5,49,https://media-cdn.tripadvisor.com/media/photo-s/0a/f1/5d/3b/getlstd-property-photo.jpg,"禁菸客房, 空調設施, 迷你吧","免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 提供早餐, 禮賓服務, 禁菸飯店, 公用無線網路, 網際網路",
