title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
一舟浪館,"屏東排名第 620 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806737-d12001588-Reviews-On_Board_Hostel-Manzhou_Pingtung.html,22.660850524902344,120.51261901855469,"NT$1,905",滿洲鄉茶山路242巷22號,3.5,屏東,滿州,"NT$742 - NT$2,196",5.0,1,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/18/ff/45/b7/bbqfacilities.jpg,"空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 海灘, 機場接送, 提供上網服務的商務中心, 自助式洗衣, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 巴士接駁服務",21.990421,120.84804,
日安寶貝,"屏東排名第 621 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d6987809-Reviews-Bonjour_Bebe-Hengchun_Pingtung.html,21.990421295166016,120.84803771972656,"NT$1,509",恆春鎮大光里砂尾路71之3號,2.5,屏東,恆春,"NT$1,732 - NT$3,866",5.0,38,https://media-cdn.tripadvisor.com/media/photo-s/06/81/62/04/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 微波爐","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 機場接送, 禁菸飯店, 自助式洗衣, 無線網路, 網際網路, 巴士接駁服務",21.956001,120.73367,
悠遊旅店,"屏東排名第 622 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d3190550-Reviews-Yoyo_design_hotel-Hengchun_Pingtung.html,21.95600128173828,120.73367309570312,"NT$1,104",南灣路212號,3.0,屏東,恆春,"NT$1,113 - NT$3,990",4.0,10,https://media-cdn.tripadvisor.com/media/photo-s/0f/94/27/aa/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 微波爐, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 海灘, 提供上網服務的商務中心, 禁菸飯店, 自助式洗衣, 網際網路",21.96127,120.76293,
海明珠渡假民宿,"屏東排名第 623 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g8840129-d7133842-Reviews-Ocean_Pearl_Resort-Liuqiu_Pingtung.html,21.96126937866211,120.76293182373047,,琉球鄉上福村復興路8-8號,,屏東,琉球,"NT$3,464 - NT$4,732",5.0,6,https://media-cdn.tripadvisor.com/media/photo-s/0d/d5/42/02/caption.jpg,,,22.34448,120.36781,
南灣59號貝多芬,"屏東排名第 624 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d6456814-Reviews-Beethoven_Guest_House-Hengchun_Pingtung.html,22.344480514526367,120.36781311035156,"NT$1,130",恆春鎮南灣路和平巷59號,3.0,屏東,恆春,"NT$1,144 - NT$2,505",4.5,5,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,21.96726,120.75869,
屏東潮州民宿樂活藝術家,"屏東排名第 625 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13795591-d12257110-Reviews-Lohas_artist_B_B-Chaozhou_Pingtung.html,21.967260360717773,120.7586898803711,"NT$1,455",潮州鎮太平路11號,3.5,屏東,潮州,"NT$1,639 - NT$3,557",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/15/66/50/76/photo0jpg.jpg,,,22.552383,120.53951,
春品渡假民宿,"屏東排名第 626 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d7653539-Reviews-Spring_Hostelry-Hengchun_Pingtung.html,22.552383422851562,120.53951263427734,"NT$1,558",恆春鎮南灣路400號,3.5,屏東,恆春,"NT$1,423 - NT$3,371",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/99/0e/spring-hostelry.jpg,,,21.96794,120.75716,
阿飛衝浪旅店三館,"屏東排名第 627 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d4163341-Reviews-A_Fei_Surf_Inn_III-Hengchun_Pingtung.html,21.967939376831055,120.75715637207031,"NT$1,939",南灣路信義巷1弄6號 核三廠對面巷子內,3.0,屏東,恆春,"NT$1,670 - NT$2,846",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/68/7f/a-fei-surf-inn-iii.jpg,,,21.96771,120.75861,
夏日休閒民宿,"屏東排名第 628 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d8844382-Reviews-Summer_Leisure_Hostel-Hengchun_Pingtung.html,21.967710494995117,120.75861358642578,"NT$1,818",恆春鎮恆公路201-2號,3.0,屏東,恆春,"NT$1,980 - NT$4,145",5.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,21.99691,120.74219,
白色領地日出海景民宿,"屏東排名第 629 的超值住宿地點，共 1,481 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806737-d8671823-Reviews-Whitelance_B_B-Manzhou_Pingtung.html,21.996910095214844,120.7421875,,滿州鄉興海路116號,3.5,屏東,滿州,"NT$2,010 - NT$4,609",5.0,1,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/19/03/25/8e/balconyterrace.jpg,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路",21.97544,120.84369,
