title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
喜來登大飯店,"台北排名第 21 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d301805-Reviews-Sheraton_Grand_Taipei_Hotel-Zhongzheng_District_Taipei.html,25.041248321533203,121.50778198242188,"NT$5,567",忠孝東路一段12號,4.5,台北,中正區,"NT$6,186 - NT$11,042",4.0,1713,https://media-cdn.tripadvisor.com/media/photo-s/18/00/24/75/lobby.jpg,"停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 免費網際網路, 無線網路, 網際網路, 浴缸, 室外游泳池, 餐廳, 提供早餐, 自助式早餐, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 冰箱, 平板電視",25.044847,121.52216,
福泰桔子商務旅館 - 開封店,"台北排名第 22 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1020693-Reviews-Orange_Hotel_Kaifong-Zhongzheng_District_Taipei.html,25.045047760009766,121.50572204589844,"NT$1,632",中正區開封街一段41號,3.0,台北,中正區,"NT$1,825 - NT$3,433",4.0,224,https://media-cdn.tripadvisor.com/media/photo-s/0d/fe/dc/99/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 禁菸飯店","禁菸客房, 套房, 空調設施, 冰箱, 平板電視",25.045952,121.51254,
薆悅精品,"台北排名第 23 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d8700927-Reviews-Inhouse_Boutique-Wanhua_Taipei.html,25.04484748840332,121.52216339111328,"NT$2,279",萬華區成都路27巷8號,4.0,台北,萬華,"NT$2,907 - NT$5,444",4.5,155,https://media-cdn.tripadvisor.com/media/photo-s/0e/29/22/f0/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 酒吧/酒廊, 餐廳, 禁菸飯店, 網際網路, 提供早餐","禁菸客房, 套房, 空調設施, 冰箱, 平板電視",25.043077,121.50677,
東吳大飯店,"台北排名第 24 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d614895-Reviews-Dong_Wu_Hotel-Datong_Taipei.html,25.04595184326172,121.51254272460938,"NT$1,939",大同區延平北路二段258號,3.0,台北,大同,"NT$2,072 - NT$3,248",4.5,497,https://media-cdn.tripadvisor.com/media/photo-s/0e/a5/58/80/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 會議室, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 自助式早餐","禁菸客房, 家庭房, 空調設施, 保險箱, 冰箱, 平板電視",25.060406,121.511406,
新尚旅店,"台北排名第 25 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1191387-Reviews-Hotel_73-Zhongzheng_District_Taipei.html,25.04307746887207,121.50676727294922,"NT$1,318",中正區信義路二段73號,3.0,台北,中正區,"NT$1,670 - NT$4,114",4.5,1286,https://media-cdn.tripadvisor.com/media/photo-s/13/2a/f9/4a/caption.jpg,"免費高速上網 (WiFi), 免費早餐, 機場接送, 行李存放, 禮賓服務, 24 小時服務櫃台, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 免費即溶咖啡, 計程車服務, 禁菸飯店, 自助式洗衣","禁菸客房, 家庭房, 空調設施, 保險箱, 冰箱, 平板電視",25.034657,121.52637,
丰居旅店雙連館,"台北排名第 26 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4463155-Reviews-Via_Hotel_Loft-Zhongshan_District_Taipei.html,25.060405731201172,121.51140594482422,"NT$1,628",民生東路一段42號2樓,3.0,台北,中山區,"NT$1,608 - NT$6,124",4.5,770,https://media-cdn.tripadvisor.com/media/photo-s/0a/6d/45/07/voyage-room--v10498791.jpg,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 計程車服務, 行李存放, 禮賓服務, 禁菸飯店, 自助式洗衣, 無線網路, 公用無線網路, 網際網路","禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視",25.05793,121.52451,
信星旅馆 - 台北車站,"台北排名第 27 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d6925013-Reviews-Star_Hostel_Taipei_Main_Station-Datong_Taipei.html,25.034656524658203,121.5263671875,"NT$2,041",大同區華陰街50號4樓,2.0,台北,大同,"NT$773 - NT$3,186",4.5,409,https://media-cdn.tripadvisor.com/media/photo-s/10/1e/51/bf/photo0jpg.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 禁菸飯店, 洗衣服務, 自助式洗衣, 網際網路","禁菸客房, 家庭房, 空調設施, 小廚房",25.050133,121.51573,"NT$1,471"
台北城大飯店,"台北排名第 28 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d8092835-Reviews-Taipei_City_Hotel-Datong_Taipei.html,25.05792999267578,121.5245132446289,"NT$1,838",大同區重慶北路二段172號,3.5,台北,大同,"NT$2,134 - NT$4,609",4.0,147,https://media-cdn.tripadvisor.com/media/photo-s/11/82/9e/32/junior-suite-with-single-bed--v17.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 餐廳, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 提供早餐, 自助式早餐","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",25.059586,121.51356,"NT$1,628"
喜瑞飯店,"台北排名第 29 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d598759-Reviews-Ambience_Hotel-Zhongshan_District_Taipei.html,25.050132751464844,121.51573181152344,"NT$2,458",長安東路一段64號,3.5,台北,中山區,"NT$2,474 - NT$4,485",4.5,1866,https://media-cdn.tripadvisor.com/media/photo-s/0d/a2/ac/06/caption.jpg,"停車, 免費高速上網 (WiFi), 免費早餐, 行李存放, 禮賓服務, 24 小時服務櫃台, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 提供早餐, 自助式早餐, 免費即溶咖啡, 禁菸飯店, 自助式洗衣","禁菸客房, 家庭房, 空調設施, 保險箱, 迷你吧, 冰箱, 平板電視",25.048027,121.52942,"NT$2,041"
好得文旅,"台北排名第 30 的超值住宿地點，共 1,200 家",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d10387162-Reviews-Chill_Roof_Hotel-Zhongshan_District_Taipei.html,25.059585571289062,121.51355743408203,"NT$3,240",南京東路二段11號11層 中山区,3.0,台北,中山區,"NT$2,289 - NT$4,392",4.5,63,https://media-cdn.tripadvisor.com/media/photo-s/0c/fe/17/e4/room-no06-corbusier.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 兒童活動 (適合兒童/家庭), 機場接送, 禁菸飯店, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱",25.0522,121.52831,
