title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,gmap_lat,gmap_lng,agoda_price
德立莊酒店-高雄博愛館,高雄排名第 1 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d1605535-Reviews-Midtown_Richardson_Kaohsiung_Boai-Sanmin_Kaohsiung.html,22.73064422607422,120.4015121459961,"NT$1,150",博愛一路338號,3.5,高雄,三民,"NT$1,083 - NT$2,660",4.5,203,https://media-cdn.tripadvisor.com/media/photo-s/0d/fb/d6/97/getlstd-property-photo.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 自助式早餐, 禮賓服務, 禁菸飯店, 自助式洗衣, 網際網路","禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視",22.650196,120.30367,
康橋大飯店-站前館,高雄排名第 2 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d6888015-Reviews-Kindness_Hotel_Kaohsiung_Main_Station_Front-Sanmin_Kaohsiung.html,22.650196075439453,120.30367279052734,"NT$1,510",建國二路295號,3.0,高雄,三民,"NT$1,763 - NT$3,433",5.0,1199,https://media-cdn.tripadvisor.com/media/photo-s/10/53/ea/0c/business-double-room--v17060031.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.637733,120.30294,
高雄漢來大飯店,高雄排名第 3 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d306394-Reviews-Grand_Hi_Lai_Hotel_Kaohsiung-Qianjin_Kaohsiung.html,22.637733459472656,120.30294036865234,"NT$3,473",前金區成功一路266號,4.5,高雄,前金,"NT$3,186 - NT$6,403",4.5,958,https://media-cdn.tripadvisor.com/media/photo-s/0a/58/a9/a8/pool--v11093855.jpg,"免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 機場接送, 提供上網服務的商務中心, 會議設施, 停車, 免費網際網路, 無線網路, 網際網路, 浴缸, 室外游泳池, 酒吧/酒廊, 餐廳, 自助式早餐, 游泳池畔酒吧, 屋頂酒吧, 巴士接駁服務, 宴會廳, 會議室, Spa, 禮賓服務, 禁菸飯店, 24 小時服務櫃台, 乾洗服務, 洗衣服務","海景, 禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 迷你吧, 平板電視",22.619429,120.29625,
捷絲旅高雄站前館,高雄排名第 4 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d8598482-Reviews-Just_Sleep_Kaohsiung_Station-Xinxing_Kaohsiung.html,22.619428634643555,120.29624938964844,"NT$2,251",新興區中山一路280號,4.0,高雄,新興,"NT$2,041 - NT$4,237",5.0,1455,https://media-cdn.tripadvisor.com/media/photo-s/0e/fe/f1/60/mentari.jpg,"免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 提供上網服務的商務中心, 會議室, 行李存放, 禮賓服務, 停車, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 免費即溶咖啡, 禁菸飯店, 乾洗服務, 洗衣服務, 自助式洗衣","禁菸客房, 套房, 家庭房, 遮光窗簾, 空調設施, 房務, 冰箱, 平板電視, 客房服務, 保險箱",22.635332,120.30243,"NT$1,987"
樹屋旅店,高雄排名第 5 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d6216536-Reviews-The_Tree_House-Qianjin_Kaohsiung.html,22.635332107543945,120.30242919921875,NT$911,前金區六合二路132號,3.5,高雄,前金,"NT$1,113 - NT$2,969",4.5,1332,https://media-cdn.tripadvisor.com/media/photo-s/07/c7/e4/24/caption.jpg,"免費高速上網 (WiFi), 游泳池, 屋頂游泳池, 免費早餐, 兒童活動 (適合兒童/家庭), 屋頂露台, 禮賓服務, 乾洗服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 室外游泳池, 餐廳, 游泳池酒吧, 自助式早餐, 禁菸飯店, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.631166,120.29602,
河堤國際商旅,高雄排名第 6 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808460-d1811673-Reviews-The_Riverside_Hotel_International-Xiaogang_Kaohsiung.html,22.631166458129883,120.2960205078125,NT$933,小港區宏平路447號,3.0,高雄,小港,"NT$1,144 - NT$2,165",4.5,423,https://media-cdn.tripadvisor.com/media/photo-s/0c/8f/4c/f7/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 免費機場接送, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 免費接駁或計程車服務, 機場接送, 巴士接駁服務, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.56983,120.35632,
康橋大飯店 - 三多商圈館,高雄排名第 7 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806674-d7595860-Reviews-Kindness_Hotel_Sanduo_Shopping_District-Lingya_Kaohsiung.html,22.637475967407227,120.30477905273438,"NT$1,378",苓雅區林森二路10號,3.0,高雄,苓雅,"NT$1,577 - NT$3,402",5.0,539,https://media-cdn.tripadvisor.com/media/photo-s/09/0b/c1/42/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.615894,120.30839,
捷絲旅高雄中正館,高雄排名第 8 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806674-d5288137-Reviews-Just_Sleep_Kaohsiung_Zhongzheng-Lingya_Kaohsiung.html,22.5698299407959,120.3563232421875,"NT$1,299",苓雅區中正一路134號,3.5,高雄,苓雅,"NT$1,423 - NT$2,907",4.5,1065,https://media-cdn.tripadvisor.com/media/photo-s/0f/c7/0d/be/lobby.jpg,"停車, 免費高速上網 (WiFi), 餐廳, 機場接送, 提供上網服務的商務中心, 會議設施, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 自助式早餐, 免費即溶咖啡, 會議室, 乾洗服務, 自助式洗衣","禁菸客房, 家庭房, 遮光窗簾, 空調設施, 房務, 保險箱, 冰箱, 平板電視",22.628435,120.33191,
福華大飯店,高雄排名第 9 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d301565-Reviews-Howard_Plaza_Hotel_Kaohsiung-Xinxing_Kaohsiung.html,22.615894317626953,120.30838775634766,"NT$1,855",新興區七賢一路311號,4.0,高雄,新興,"NT$2,227 - NT$7,485",4.0,476,https://media-cdn.tripadvisor.com/media/photo-s/07/81/4d/e1/caption.jpg,"免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心, 會議設施, 免費網際網路, 無線網路, 網際網路, 浴缸, 屋頂游泳池, 室外游泳池, 餐廳, 提供早餐, 自助式早餐, 宴會廳, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務","禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱, 平板電視",22.63392,120.30809,
康橋商旅光榮碼頭館,高雄排名第 10 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806674-d3605095-Reviews-Kindness_Hotel_Kaohsiung_Guang_Rong_Pier-Lingya_Kaohsiung.html,22.628435134887695,120.3319091796875,"NT$1,558",青年2路169號,3.5,高雄,苓雅,"NT$1,794 - NT$3,217",5.0,1135,https://media-cdn.tripadvisor.com/media/photo-s/10/ce/55/e7/harbor-view-twin-room--v17058827.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 停車, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣","海景, 禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視",22.617687,120.294876,"NT$1,299"
頭等艙飯店-站前館,高雄排名第 11 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d11879729-Reviews-Airline_Inn_Kaohsiung_Station-Sanmin_Kaohsiung.html,22.633920669555664,120.30809020996094,"NT$1,299",三民區建國三路33號,3.5,高雄,三民,"NT$1,516 - NT$3,588",5.0,414,https://media-cdn.tripadvisor.com/media/photo-s/0e/b3/e0/77/exterior.jpg,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供上網服務的商務中心, 行李存放, 禮賓服務, 烘衣機, 乾洗服務, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 禁菸飯店, 洗衣服務, 自助式洗衣, 洗衣機, 燙衣服務","禁菸客房, 套房, 家庭房, 空調設施, 冰箱",22.637714,120.30147,
佳適旅店-六合館,高雄排名第 12 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d4289604-Reviews-Jia_s_inn_Liouhe-Qianjin_Kaohsiung.html,22.617687225341797,120.29487609863281,"NT$1,003",前金區六合二路128號,3.0,高雄,前金,"NT$1,237 - NT$2,351",4.5,1581,https://media-cdn.tripadvisor.com/media/photo-s/0a/9e/d1/34/standard-twin-room--v11098389.jpg,"停車, 免費高速上網 (WiFi), 免費早餐, 計程車服務, 行李存放, 禁菸飯店, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 免費即溶咖啡, 自助式洗衣","禁菸客房, 家庭房, 空調設施, 房務, 迷你吧, 冰箱, 平板電視",22.631184,120.29615,
康橋商旅-雄中館,高雄排名第 13 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d1791487-Reviews-Kindness_Hotel_Xiongzhong-Sanmin_Kaohsiung.html,22.637714385986328,120.30146789550781,"NT$1,103",建國三路44號,3.0,高雄,三民,"NT$1,299 - NT$2,691",4.5,497,https://media-cdn.tripadvisor.com/media/photo-s/0e/d0/01/cf/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.638111,120.30036,
河堤美學商旅九如館,高雄排名第 14 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d2153106-Reviews-The_Riverside_Hotel_Esthetics-Sanmin_Kaohsiung.html,22.631183624267578,120.29615020751953,NT$868,三民區安東街23-1號,3.5,高雄,三民,"NT$1,052 - NT$1,949",5.0,796,https://media-cdn.tripadvisor.com/media/photo-s/13/5f/0d/f4/photo0jpg.jpg,"免費高速上網 (WiFi), 免費網際網路, 免費早餐, 免費接駁或計程車服務, 提供上網服務的商務中心, 禁菸飯店, 洗衣服務, 自助式洗衣, 無線網路, 網際網路, 餐廳, 自助式早餐, 巴士接駁服務","禁菸客房, 套房, 家庭房, 空調設施, 平板電視",22.641993,120.29522,
康橋商旅 - 城市之星漢神館,高雄排名第 15 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d2018258-Reviews-Kindness_Hotel_Han_Shen-Qianjin_Kaohsiung.html,22.638111114501953,120.30036163330078,"NT$1,298",前金區中華四路290號,3.5,高雄,前金,"NT$1,639 - NT$3,155",5.0,190,https://media-cdn.tripadvisor.com/media/photo-s/13/16/30/bc/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 自助式洗衣","禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視",22.619902,120.29977,
帕可麗酒店,高雄排名第 16 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806615-d12686100-Reviews-Park_Lees_Hotel-Gushan_Kaohsiung.html,22.641992568969727,120.29521942138672,"NT$3,429",文信路192號,4.0,高雄,鼓山,"NT$3,155 - NT$4,887",5.0,389,https://media-cdn.tripadvisor.com/media/photo-s/13/50/d8/6b/park-lees-hotel.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 酒吧/酒廊, 機場接送, 洗衣服務, 網際網路, 餐廳, 免費即溶咖啡","禁菸客房, 套房, 空調設施, 房務, 客房服務, 迷你吧",22.66442,120.30219,
和逸飯店-高雄中山館,高雄排名第 17 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806806-d8663895-Reviews-HOTEL_COZZI_Zhongshan_Kaohsiung-Qianzhen_Kaohsiung.html,22.619901657104492,120.29976654052734,"NT$2,550",中山二路260號,4.0,高雄,前鎮,"NT$2,567 - NT$4,918",4.5,252,https://media-cdn.tripadvisor.com/media/photo-s/15/c1/14/f1/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 會議設施, 會議室, 禮賓服務, 禁菸飯店, 乾洗服務, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 提供早餐, 自助式早餐, 洗衣服務, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱, 平板電視",22.613455,120.30503,
高雄圓山大飯店,高雄排名第 18 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806772-d447016-Reviews-The_Grand_Hotel_Kaohsiung-Niaosong_Kaohsiung.html,22.664419174194336,120.30219268798828,"NT$2,727",鳥松區圓山路2號,3.5,高雄,鳥松,"NT$2,722 - NT$5,536",4.5,349,https://media-cdn.tripadvisor.com/media/photo-s/0a/12/d5/9f/caption.jpg,"免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 酒吧/酒廊, 網球場, 巴士接駁服務, 提供上網服務的商務中心, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 游泳池酒吧, 宴會廳, 會議室, Spa, 禁菸飯店","禁菸客房, 套房, 空調設施, 客房服務",22.654844,120.34648,
比歐緻居,高雄排名第 19 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d14789436-Reviews-Brio_Hotel-Xinxing_Kaohsiung.html,22.613454818725586,120.3050308227539,"NT$2,973",中山一路14之26號,3.5,高雄,新興,"NT$2,907 - NT$4,578",4.5,78,https://media-cdn.tripadvisor.com/media/photo-s/13/be/21/87/caption.jpg,"免費停車, 免費高速上網 (WiFi), 酒吧/酒廊, 機場接送, 提供上網服務的商務中心, 會議設施, 行李存放, 禮賓服務, 電動車充電站, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 免費即溶咖啡, 巴士接駁服務, 會議室, 禁菸飯店, 乾洗服務, 洗衣服務","城市景觀, 禁菸客房, 套房, 家庭房, 遮光窗簾, 空調設施, 書桌, 迷你吧, 浴袍, 電話, 瓶裝水, 喚醒服務/鬧鐘, 冰箱",22.626312,120.3018,"NT$2,550"
晶英國際行館,高雄排名第 20 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806806-d12362821-Reviews-Silks_Club_Kaohsiung-Qianzhen_Kaohsiung.html,22.654844284057617,120.34648132324219,"NT$6,165",前鎮區中山二路199號,4.5,高雄,前鎮,"NT$6,372 - NT$9,124",5.0,227,https://media-cdn.tripadvisor.com/media/photo-s/0f/eb/23/82/4d.jpg,"免費停車, 免費高速上網 (WiFi), 游泳池, 有健身房的健身中心, 免費早餐, 機場接送, 會議設施, 會議室, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 浴缸, 桑拿, 室內游泳池, 酒吧/酒廊, 餐廳, 提供早餐, 禮賓服務, 禁菸飯店, 洗衣服務","禁菸客房, 套房, 家庭房, 空調設施, 房務, 客房服務, 迷你吧, 冰箱",22.610374,120.30553,
艾卡設計旅店,高雄排名第 21 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d2450470-Reviews-The_Icon_Hotel-Xinxing_Kaohsiung.html,22.626312255859375,120.30180358886719,NT$843,新興區民生一路328號,3.0,高雄,新興,"NT$1,083 - NT$2,629",4.5,575,https://media-cdn.tripadvisor.com/media/photo-s/02/3c/a2/91/classic-quad.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 禁菸飯店, 洗衣服務, 公用無線網路, 網際網路","禁菸客房, 家庭房, 空調設施, 冰箱",22.627695,120.30455,
康橋商旅(衛武營館),高雄排名第 22 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806674-d2018314-Reviews-Kindness_Hotel_Weiwuying-Lingya_Kaohsiung.html,22.610374450683594,120.30552673339844,"NT$1,126",三多一路94號,3.0,高雄,苓雅,"NT$1,299 - NT$2,536",5.0,204,https://media-cdn.tripadvisor.com/media/photo-s/13/0e/67/ac/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣","禁菸客房, 家庭房, 空調設施, 冰箱, 平板電視",22.62345,120.33271,
喜達絲飯店,高雄排名第 23 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d7900753-Reviews-Starhaus_Hotel-Qianjin_Kaohsiung.html,22.627695083618164,120.30455017089844,"NT$2,723",前金區成功一路286號,3.5,高雄,前金,"NT$3,217 - NT$5,939",4.5,159,https://media-cdn.tripadvisor.com/media/photo-s/07/f5/c0/a0/caption.jpg,"免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 浴缸, 免費早餐, 提供上網服務的商務中心, 會議室, Spa, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 提供早餐, 自助式早餐, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 迷你吧, 冰箱, 平板電視",22.620207,120.29534,
秝芯旅店,高雄排名第 24 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d2397764-Reviews-Legend_hotel-Qianjin_Kaohsiung.html,22.623449325561523,120.33271026611328,"NT$1,076",前金區新盛一街55號,3.0,高雄,前金,"NT$1,083 - NT$2,443",4.5,406,https://media-cdn.tripadvisor.com/media/photo-s/0a/9e/8a/d8/deluxe-twin-room--v11097662.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 兒童活動 (適合兒童/家庭), 免費接駁或計程車服務, 禮賓服務, 禁菸飯店, 洗衣服務, 免費網際網路, 無線網路, 網際網路, 餐廳, 自助式早餐, 巴士接駁服務, 自助式洗衣","禁菸客房, 家庭房, 空調設施, 保險箱, 平板電視",22.631548,120.29573,
麗景酒店,高雄排名第 25 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d1163416-Reviews-Lees_Boutique_Hotel-Xinxing_Kaohsiung.html,22.620206832885742,120.29534149169922,"NT$1,556",五福一路106號,4.0,高雄,新興,"NT$1,454 - NT$3,124",4.5,584,https://media-cdn.tripadvisor.com/media/photo-s/0a/87/f5/47/caption.jpg,"免費停車, 免費高速上網 (WiFi), 餐廳, 機場接送, 提供上網服務的商務中心, 宴會廳, 禮賓服務, 禁菸飯店, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 自助式早餐, 會議室, 乾洗服務, 洗衣服務","禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 平板電視",22.62713,120.31326,
樂逸文旅- 棒球館,高雄排名第 26 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d1958410-Reviews-La_Hotel_Baseball_Theme_Hall-Xinxing_Kaohsiung.html,22.631547927856445,120.29573059082031,"NT$1,201",南華路136號,3.0,高雄,新興,"NT$1,268 - NT$4,145",4.5,237,https://media-cdn.tripadvisor.com/media/photo-s/13/f7/8a/bc/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供上網服務的商務中心, 禁菸飯店, 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 自助式洗衣","禁菸客房, 套房, 家庭房, 冰箱, 平板電視",22.633224,120.303055,"NT$1,108"
SingleInn單人房 高雄站前館,高雄排名第 27 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d12484172-Reviews-Single_Inn_Kaohsiung_Station-Xinxing_Kaohsiung.html,22.62713050842285,120.31326293945312,"NT$1,366",新興區八德一路392號,,高雄,新興,"NT$619 - NT$1,763",4.5,164,https://media-cdn.tripadvisor.com/media/photo-s/0f/c9/36/db/singleinn.jpg,"免費高速上網 (WiFi), 免費網際網路, 網際網路, 免費早餐, 提供早餐, 禮賓服務, 自助式洗衣",空調設施,22.635891,120.302505,
西子灣大飯店 - 站前館,高雄排名第 28 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d2018326-Reviews-Shihzuwan_Hotel_Kaohsiung_Station-Sanmin_Kaohsiung.html,22.633224487304688,120.30305480957031,"NT$1,282",三民區建國二路241號,3.5,高雄,三民,"NT$1,670 - NT$2,691",4.5,238,https://media-cdn.tripadvisor.com/media/photo-s/16/e3/e8/8b/caption.jpg,"免費停車, 免費高速上網 (WiFi), 浴缸, 免費早餐, 提供上網服務的商務中心, 會議設施, 禁菸飯店, 自助式洗衣, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供早餐, 自助式早餐, 會議室","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.637476,120.30478,
敲敲門旅店,高雄排名第 29 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d7053550-Reviews-Knock_Knock_Hostel-Sanmin_Kaohsiung.html,22.63589096069336,120.30250549316406,"NT$1,104",察哈爾二街7巷10號 R12 後驛捷運站，1號出口,2.5,高雄,三民,"NT$495 - NT$2,165",4.5,213,https://media-cdn.tripadvisor.com/media/photo-s/12/9e/82/34/getlstd-property-photo.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐","套房, 小廚房",22.647299,120.30264,
同.居,高雄排名第 30 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d6987807-Reviews-With_Inn_Hostel-Xinxing_Kaohsiung.html,22.637475967407227,120.30477905273438,NT$795,新興區文橫一路5巷28號,2.0,高雄,新興,"NT$526 - NT$2,753",5.0,159,https://media-cdn.tripadvisor.com/media/photo-s/11/e0/ba/01/front-door.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 提供早餐, 禁菸飯店, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 小廚房, 微波爐, 冰箱",22.624117,120.30236,
承億輕旅高雄館,高雄排名第 31 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d10778252-Reviews-Light_Hostel_Kaohsiung-Xinxing_Kaohsiung.html,22.73064422607422,120.4015121459961,NT$688,新興區中山一路145號,2.0,高雄,新興,"NT$711 - NT$2,382",4.5,109,https://media-cdn.tripadvisor.com/media/photo-s/0d/65/76/91/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 禁菸飯店","禁菸客房, 套房, 空調設施, 小廚房",22.63234,120.30164,
康橋商旅覺民館,高雄排名第 32 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d9554601-Reviews-Kindness_Hotel_Kaohsiung_Jue_Ming-Sanmin_Kaohsiung.html,22.632339477539062,120.30164337158203,"NT$1,383",三民區覺民路291號,3.0,高雄,三民,"NT$1,608 - NT$3,062",5.0,826,https://media-cdn.tripadvisor.com/media/photo-s/0a/a7/fb/72/caption.jpg,"免費停車, 免費高速上網 (WiFi), 免費早餐, 提供上網服務的商務中心, 禮賓服務, 禁菸飯店, 乾洗服務, 洗衣服務, 停車, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 自助式早餐, 自助式洗衣","禁菸客房, 套房, 家庭房, 空調設施, 冰箱, 平板電視",22.640041,120.33645,
Hotel Dua 高雄,高雄排名第 33 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d2544150-Reviews-Hotel_Dua-Xinxing_Kaohsiung.html,22.64004135131836,120.3364486694336,"NT$2,517",新興區林森一路165號,4.0,高雄,新興,"NT$3,155 - NT$4,516",4.5,743,https://media-cdn.tripadvisor.com/media/photo-s/0d/c8/34/22/caption.jpg,"免費停車, 免費高速上網 (WiFi), 有健身房的健身中心, 免費早餐, 提供上網服務的商務中心, 會議室, 屋頂露台, 禮賓服務, 停車, 免費網際網路, 無線網路, 公用無線網路, 網際網路, 酒吧/酒廊, 餐廳, 自助式早餐, 屋頂酒吧, 禁菸飯店, 乾洗服務, 洗衣服務","禁菸客房, 套房, 家庭房, 遮光窗簾, 空調設施, 客房服務, 迷你吧, 平板電視, 冰箱",22.630604,120.30442,
紙飛機高雄青年旅館,高雄排名第 34 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d10821033-Reviews-Paper_Plane_Hostel-Sanmin_Kaohsiung.html,22.630603790283203,120.3044204711914,NT$568,三民區博愛一路287號10樓 (not 24hr),2.0,高雄,三民,"NT$464 - NT$1,670",4.5,278,https://media-cdn.tripadvisor.com/media/photo-s/0e/9a/37/0b/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 提供早餐, 禁菸飯店, 快速辦理入住/退房, 洗衣服務, 自助式洗衣, 公用無線網路, 網際網路","禁菸客房, 套房, 家庭房, 空調設施, 小廚房, 微波爐",22.64889,120.30327,
鴨家青年旅店,高雄排名第 35 的超值住宿地點，共 680 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d2103209-Reviews-Ahiruyah_Guesthouse-Xinxing_Kaohsiung.html,22.648889541625977,120.30326843261719,"NT$1,000",新興區六合一路158號5樓,2.0,高雄,新興,"NT$959 - NT$4,670",4.5,96,https://media-cdn.tripadvisor.com/media/photo-s/06/66/ce/0e/caption.jpg,"免費高速上網 (WiFi), 免費網際網路, 禁菸飯店","禁菸客房, 空調設施",22.633135,120.30305,
