title,paiming,recommend_price,uri,hotel_address,avg_rating,comment_count,offical_img_uri,facility,property,agoda_price
麗都飯店,"台北排名第 99 的超值住宿地點，共 1,199 家","NT$1,229",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d582177-Reviews-Rido_Hotel_Taipei-Da_an_Taipei.html,信義路三段11號,4.0,361,https://media-cdn.tripadvisor.com/media/photo-s/09/4b/ff/8f/euro-brilliant-view-suite--v91942.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '浴缸', '提供早餐', '禁菸飯店', '乾洗服務', '洗衣服務']","NT$1,231"
老爺會館台北林森,"台北排名第 100 的超值住宿地點，共 1,199 家","NT$2,279",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4439685-Reviews-Royal_Inn_Taipei_Linsen-Zhongshan_District_Taipei.html,林森北路83號4樓 Near Huashan 1914 Creative Park,4.5,248,https://media-cdn.tripadvisor.com/media/photo-s/11/5a/58/91/business-room.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '免費早餐', '自助式早餐', '禁菸飯店', '洗衣服務', '自助式洗衣']",
富園國際商務飯店,"台北排名第 101 的超值住宿地點，共 1,199 家","NT$2,597",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d598920-Reviews-Rich_Garden_Hotel-Wanhua_Taipei.html,中華路一段178號,4.5,155,https://media-cdn.tripadvisor.com/media/photo-s/0e/f5/50/5c/rg-double-room--v16221727.jpg,"['禁菸客房', '空調設施', '客房服務']","['免費高速上網 (WiFi)', '免費網際網路', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$2,337"
和逸飯店 • 台北忠孝館,"台北排名第 102 的超值住宿地點，共 1,199 家","NT$2,299",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d5042984-Reviews-HOTEL_COZZI_Zhongxiao_Taipei-Zhongzheng_District_Taipei.html,中正區忠孝東路一段31號,4.5,459,https://media-cdn.tripadvisor.com/media/photo-s/16/09/50/c3/caption.jpg,,,
松哖酒店,"台北排名第 103 的超值住宿地點，共 1,199 家","NT$1,848",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d7360936-Reviews-Sonnien_Hotel-Da_an_Taipei.html,大安區仁愛路三段八號,4.5,148,https://media-cdn.tripadvisor.com/media/photo-s/0c/a8/da/4d/lobby--v13474387.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '迷你吧', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '免費早餐', '酒吧/酒廊', '禁菸飯店', '乾洗服務', '洗衣服務']",
小公館人文旅舍,"台北排名第 104 的超值住宿地點，共 1,199 家","NT$3,995",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d2153372-Reviews-NK_Hostel-Songshan_Taipei.html,松山區南京東路五段399號5樓,5.0,703,https://media-cdn.tripadvisor.com/media/photo-s/0d/1b/e9/00/deluxe-room-with-private.jpg,"['城市景觀', '禁菸客房', '套房', '遮光窗簾', '空調設施', '保險箱', '小廚房', '平板電視']","['附近有付費公共停車場', '免費高速上網 (WiFi)', '提供早餐', '機場接送', '24 小時保全', '禁菸飯店', '24 小時辦理入住', '24 小時服務櫃台']",
福泰桔子商務旅館 西門店,"台北排名第 105 的超值住宿地點，共 1,199 家","NT$2,709",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html,萬華區中華路一段166號之2,4.5,406,https://media-cdn.tripadvisor.com/media/photo-s/0e/77/a9/73/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '保險箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '免費早餐', '自助式早餐', '禁菸飯店']","NT$2,857"
北門臥客青年旅舍,"台北排名第 106 的超值住宿地點，共 1,199 家","NT$1,887",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d7784672-Reviews-We_Come_Hostel-Datong_Taipei.html,大同區甘谷街26號2樓,4.5,315,https://media-cdn.tripadvisor.com/media/photo-s/11/03/e2/df/common-area.jpg,,,"NT$1,887"
東吳大飯店,"台北排名第 107 的超值住宿地點，共 1,199 家","NT$1,824",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d614895-Reviews-Dong_Wu_Hotel-Datong_Taipei.html,大同區延平北路二段258號,4.5,497,https://media-cdn.tripadvisor.com/media/photo-s/0e/a5/58/80/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '保險箱', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '免費早餐', '提供上網服務的商務中心', '會議室', '禁菸飯店', '乾洗服務', '洗衣服務']","NT$2,269"
大地清旅．旅店,"台北排名第 108 的超值住宿地點，共 1,199 家","NT$2,737",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d6681999-Reviews-Horizon_Inn-Zhongshan_District_Taipei.html,長安東路二段246號4樓,4.5,163,https://media-cdn.tripadvisor.com/media/photo-s/09/e1/0b/4a/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '免費早餐', '餐廳', '禁菸飯店', '洗衣服務', '自助式洗衣']",
馥華商旅敦北館,"台北排名第 109 的超值住宿地點，共 1,199 家","NT$1,927",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d4176084-Reviews-Simple_Hotel-Songshan_Taipei.html,敦化北路4巷52號,4.0,279,https://media-cdn.tripadvisor.com/media/photo-s/09/cc/8d/33/simple-double--v9727889.jpg,,,"NT$1,939"
台北商旅大安館,"台北排名第 110 的超值住宿地點，共 1,199 家","NT$1,429",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d306453-Reviews-Les_Suites_Taipei_Da_An-Da_an_Taipei.html,大安路一段135號,4.0,356,https://media-cdn.tripadvisor.com/media/photo-s/14/97/03/a0/caption.jpg,"['禁菸客房', '套房', '有吸菸房', '空調設施', '迷你吧', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議室', 'Spa']","NT$1,688"
儷客旅店 - 台北車站館,"台北排名第 111 的超值住宿地點，共 1,199 家","NT$3,325",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d12694494-Reviews-Click_Hotel_Taipei_Main_Station_Branch-Zhongzheng_District_Taipei.html,中正區忠孝西路一段72號5樓,4.5,294,https://media-cdn.tripadvisor.com/media/photo-s/16/1c/f6/ac/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '機場接送', '禮賓服務', '禁菸飯店', '洗衣服務', '自助式洗衣']",
金都精緻溫泉飯店,"台北排名第 112 的超值住宿地點，共 1,199 家","NT$2,862",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d2190585-Reviews-Golden_Hot_Spring_Hotel-Beitou_Taipei.html,北投區光明路240號,4.5,188,https://media-cdn.tripadvisor.com/media/photo-s/0f/85/c2/04/caption.jpg,"['禁菸客房', '家庭房', '空調設施']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '浴缸', '免費早餐', '餐廳', '禁菸飯店', '洗衣服務']",
鉑泊客旅店,"台北排名第 113 的超值住宿地點，共 1,199 家","NT$3,607",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8559168-Reviews-Poshpacker_Hotel-Zhongzheng_District_Taipei.html,重慶南路一段39號,4.5,206,https://media-cdn.tripadvisor.com/media/photo-s/0f/80/b0/65/caption.jpg,,,
福泰桔子商務旅館 - 館前店,"台北排名第 114 的超值住宿地點，共 1,199 家","NT$3,359",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d1533888-Reviews-Orange_Hotel_Guanqian-Zhongzheng_District_Taipei.html,館前路22號,4.5,336,https://media-cdn.tripadvisor.com/media/photo-s/0e/77/a4/35/caption.jpg,"['禁菸客房', '空調設施', '保險箱', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '禮賓服務', '禁菸飯店', '洗衣服務', '自助式洗衣']",
儷夏商旅 - 西門町西寧館,"台北排名第 115 的超值住宿地點，共 1,199 家","NT$1,286",https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d5890147-Reviews-Muzik_Hotel_Ximending_Xining_Branch-Wanhua_Taipei.html,萬華區西寧南路30號3樓,4.5,461,https://media-cdn.tripadvisor.com/media/photo-s/16/1c/e7/95/caption.jpg,,,
雀客旅館,"台北排名第 116 的超值住宿地點，共 1,199 家","NT$1,558",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d5602542-Reviews-CHECK_inn_Taipei-Zhongshan_District_Taipei.html,松江路253號,4.5,531,https://media-cdn.tripadvisor.com/media/photo-s/07/41/a8/35/caption.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費停車', '停車', '免費高速上網 (WiFi)', '餐廳', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
天閣酒店 - 台北南西,"台北排名第 117 的超值住宿地點，共 1,199 家","NT$1,538",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d659162-Reviews-THE_Tango_Taipei_NanShi-Zhongshan_District_Taipei.html,中山區南京西路3號,4.5,462,https://media-cdn.tripadvisor.com/media/photo-s/0d/c7/c1/fa/caption.jpg,"['禁菸客房', '套房', '空調設施', '保險箱', '微波爐', '迷你吧', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '浴缸', '免費早餐', '提供上網服務的商務中心', 'Spa', '禮賓服務', '禁菸飯店', '乾洗服務']",
天玥泉會館,"台北排名第 118 的超值住宿地點，共 1,199 家","NT$1,873",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3935003-Reviews-Beitou_Hot_Spring_Resort_Tian_Yue_Quan-Beitou_Taipei.html,北投區中山路3號,4.0,308,https://media-cdn.tripadvisor.com/media/photo-s/03/e8/3c/39/caption.jpg,,,"NT$2,185"
台湾101 B&B,"台北排名第 119 的超值住宿地點，共 1,199 家","NT$2,983",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d6000566-Reviews-Formosa101_Hostel-Xinyi_District_Taipei.html,基隆路二段115號9樓,5.0,290,https://media-cdn.tripadvisor.com/media/photo-s/0e/ae/50/a3/common-room.jpg,"['禁菸客房', '套房', '空調設施', '客房服務', '小廚房']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '免費早餐', '自助式早餐', '機場接送', '禁菸飯店']","NT$3,320"
日勝生加賀屋北投溫泉度假飯店,"台北排名第 120 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1905676-Reviews-Radium_Kagaya_International_Hotel-Beitou_Taipei.html,北投區光明路236號,4.0,525,https://media-cdn.tripadvisor.com/media/photo-s/05/0c/06/49/caption.jpg,,,
寒舍艾麗酒店,"台北排名第 121 的超值住宿地點，共 1,199 家","NT$5,785",https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d5283499-Reviews-Humble_House_Taipei-Xinyi_District_Taipei.html,信義區松高路18號,4.5,575,https://media-cdn.tripadvisor.com/media/photo-s/0e/c2/c6/07/exterior.jpg,"['禁菸客房', '套房', '空調設施', '客房服務', '迷你吧', '平板電視']","['免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '酒吧/酒廊', '機場接送', '提供上網服務的商務中心', '會議設施', 'Spa']","NT$5,796"
Home Hotel 大安,"台北排名第 122 的超值住宿地點，共 1,199 家","NT$5,458",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d7997174-Reviews-Home_Hotel_DaAn-Da_an_Taipei.html,大安區復興南路一段219-2號,4.5,351,https://media-cdn.tripadvisor.com/media/photo-s/16/ba/75/b0/home-hotel.jpg,,,"NT$6,800"
阿樹國際旅店,"台北排名第 123 的超值住宿地點，共 1,199 家","NT$3,364",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d12926686-Reviews-Artree_Hotel-Songshan_Taipei.html,八德路三段76號,4.5,117,https://media-cdn.tripadvisor.com/media/photo-s/10/ed/d8/c7/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '迷你吧', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '機場接送', '會議室', '禮賓服務', '禁菸飯店']","NT$3,532"
西華飯店,"台北排名第 124 的超值住宿地點，共 1,199 家","NT$3,728",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d302768-Reviews-The_Sherwood_Taipei-Songshan_Taipei.html,松山區民生東路三段111號,4.5,1162,https://media-cdn.tripadvisor.com/media/photo-s/09/45/bf/bc/executive-suite--v8741985.jpg,,,
君品酒店,"台北排名第 125 的超值住宿地點，共 1,199 家","NT$3,487",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1797213-Reviews-Palais_de_Chine_Hotel-Datong_Taipei.html,承德路一段3號 Palais De Chine Hotel,4.5,2534,https://media-cdn.tripadvisor.com/media/photo-s/0d/f8/36/38/2016-1226-16591500-largejpg.jpg,,,"NT$3,749"
香格里拉台北遠東國際大飯店,"台北排名第 126 的超值住宿地點，共 1,199 家","NT$4,051",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d302103-Reviews-Shangri_La_s_Far_Eastern_Plaza_Hotel_Taipei-Da_an_Taipei.html,敦化南路二段201號,4.5,2367,https://media-cdn.tripadvisor.com/media/photo-s/13/a5/ef/ff/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '房務', '客房服務', '迷你吧', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '游泳池', '有健身房的健身中心', '酒吧/酒廊', '兒童可享免費住宿', '保姆服務', '機場接送']",
璞邸城市膠囊旅店,"台北排名第 127 的超值住宿地點，共 1,199 家","NT$5,800",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d7912555-Reviews-Bouti_Capsule_Inn-Zhongzheng_District_Taipei.html,重慶南路1段7號 中正區,4.5,564,https://media-cdn.tripadvisor.com/media/photo-s/0c/cf/7d/3b/street--v13472247.jpg,"['禁菸客房', '家庭房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '免費早餐', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$5,800"
貝殼窩青年旅舍 - 台北,"台北排名第 128 的超值住宿地點，共 1,199 家","NT$7,900",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d4371941-Reviews-Backpackers_Inn_Taipei-Zhongzheng_District_Taipei.html,中正區懷寧街84號 No.84 Huaining Street,4.0,245,https://media-cdn.tripadvisor.com/media/photo-s/11/d1/70/9c/7f-wow-loung.jpg,"['禁菸客房', '套房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '禁菸飯店', '自助式洗衣']","NT$7,900"
日勝生加賀屋北投溫泉度假飯店,"台北排名第 129 的超值住宿地點，共 1,199 家",NT$919,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1905676-Reviews-Radium_Kagaya_International_Hotel-Beitou_Taipei.html,北投區光明路236號,4.0,525,https://media-cdn.tripadvisor.com/media/photo-s/05/0c/06/49/caption.jpg,,,
旅樂序精品旅館站前五館,"台北排名第 130 的超值住宿地點，共 1,199 家",NT$657,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d11651293-Reviews-Hotel_Relax_5-Zhongzheng_District_Taipei.html,中正區重慶南路一段20號,4.5,758,https://media-cdn.tripadvisor.com/media/photo-s/0d/d3/b3/81/caption.jpg,,,
神旺商務酒店,"台北排名第 131 的超值住宿地點，共 1,199 家","NT$8,520",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1022815-Reviews-San_Want_Residences-Zhongshan_District_Taipei.html,中山區南京東路一段128號,4.5,817,https://media-cdn.tripadvisor.com/media/photo-s/12/59/0b/03/lounge.jpg,,,"NT$9,091"
金來商旅,"台北排名第 132 的超值住宿地點，共 1,199 家","NT$1,860",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d658760-Reviews-Royal_Biz_Taipei-Zhongzheng_District_Taipei.html,"中正區金山南路一段71號 Zhongzheng Dist., Taipei City",4.5,442,https://media-cdn.tripadvisor.com/media/photo-s/09/2d/05/b3/deluxe-king-room--v9185541.jpg,"['城市景觀', '禁菸客房', '套房', '浴袍', '空調設施', '保險箱', '迷你吧', '平板電視']","['附近有付費私人停車場', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議設施', '24 小時保全']","NT$1,860"
北門臥客青年旅舍,"台北排名第 133 的超值住宿地點，共 1,199 家","NT$3,892",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d7784672-Reviews-We_Come_Hostel-Datong_Taipei.html,大同區甘谷街26號2樓,4.5,315,https://media-cdn.tripadvisor.com/media/photo-s/11/03/e2/df/common-area.jpg,,,"NT$3,983"
台北商旅慶城館,"台北排名第 134 的超值住宿地點，共 1,199 家","NT$3,041",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d302966-Reviews-Les_Suites_Taipei_Ching_cheng-Songshan_Taipei.html,松山區慶城街12號 庆城街12号,4.5,954,https://media-cdn.tripadvisor.com/media/photo-s/13/6c/e5/a3/business-center-lounge.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '保險箱', '迷你吧', '冰箱', '平板電視']","['免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '機場接送', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店']",
台北發現青年旅舍,"台北排名第 135 的超值住宿地點，共 1,199 家","NT$2,737",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d8695328-Reviews-Taipei_Discover_Hostel-Zhongshan_District_Taipei.html,民權東路二段21號5樓,5.0,83,https://media-cdn.tripadvisor.com/media/photo-s/0b/1d/0c/12/taipei-discover-hostel.jpg,"['禁菸客房', '空調設施', '小廚房']","['免費高速上網 (WiFi)', '免費網際網路', '免費早餐', '會議室', '禮賓服務', '禁菸飯店', '洗衣服務', '自助式洗衣']",
麗都飯店,"台北排名第 136 的超值住宿地點，共 1,199 家","NT$4,745",https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d582177-Reviews-Rido_Hotel_Taipei-Da_an_Taipei.html,信義路三段11號,4.0,361,https://media-cdn.tripadvisor.com/media/photo-s/09/4b/ff/8f/euro-brilliant-view-suite--v91942.jpg,"['禁菸客房', '空調設施', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '免費網際網路', '浴缸', '提供早餐', '禁菸飯店', '乾洗服務', '洗衣服務']",
台北士林萬麗酒店,"台北排名第 137 的超值住宿地點，共 1,199 家","NT$1,126",https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d15019649-Reviews-Renaissance_Taipei_Shihlin_Hotel-Shilin_Taipei.html,中山北路五段470巷8號,4.5,134,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2d/df/exterior.jpg,,,
建山大旅社,"台北排名第 138 的超值住宿地點，共 1,199 家","NT$2,597",https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d9570810-Reviews-Jian_Shan_Hotel-Datong_Taipei.html,大同區歸綏街182號,4.5,108,https://media-cdn.tripadvisor.com/media/photo-s/0a/29/de/04/caption.jpg,,,
和逸飯店‧台北民生館,"台北排名第 139 的超值住宿地點，共 1,199 家","NT$6,850",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d4584261-Reviews-HOTEL_COZZI_Minsheng_Taipei-Zhongshan_District_Taipei.html,中山區民生東路二段178號,4.5,347,https://media-cdn.tripadvisor.com/media/photo-s/15/dd/f5/a9/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '迷你吧', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '免費早餐', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店']",
台北中山雅樂軒酒店,"台北排名第 140 的超值住宿地點，共 1,199 家","NT$1,252",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d8859127-Reviews-Aloft_Taipei_Zhongshan-Zhongshan_District_Taipei.html,中山區雙城街1號,4.5,448,https://media-cdn.tripadvisor.com/media/photo-s/0d/c5/00/76/aloft-taipei-zhongshan.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '客房服務', '冰箱', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '酒吧/酒廊', '會議室', '禮賓服務', '禁菸飯店', '乾洗服務', '洗衣服務']",
台北國泰萬怡酒店,"台北排名第 141 的超值住宿地點，共 1,199 家","NT$3,760",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d15632350-Reviews-Courtyard_by_Marriott_Taipei_Downtown-Zhongshan_District_Taipei.html,民生東路3段6號,4.5,133,https://media-cdn.tripadvisor.com/media/photo-s/18/00/2a/36/exterior.jpg,,,"NT$3,570"
杜萊根國際青年旅舍,"台北排名第 142 的超值住宿地點，共 1,199 家","NT$4,150",https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d7399045-Reviews-Sleepy_Dragon_Hostel-Songshan_Taipei.html,松山區南京東路五段399號7樓,5.0,139,https://media-cdn.tripadvisor.com/media/photo-s/0b/17/91/03/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '小廚房']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '免費早餐', '酒吧/酒廊', '宴會廳', '禁菸飯店', '自助式洗衣']","NT$4,150"
瘋台北青旅,"台北排名第 143 的超值住宿地點，共 1,199 家","NT$5,150",https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d6931589-Reviews-Fun_Inn_Taipei-Zhongzheng_District_Taipei.html,中正區延平南路21號2樓,5.0,342,https://media-cdn.tripadvisor.com/media/photo-s/14/34/fd/61/caption.jpg,"['禁菸客房', '空調設施', '小廚房']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '網際網路', '禁菸飯店', '洗衣服務']",
敘美行旅,"台北排名第 144 的超值住宿地點，共 1,199 家",NT$966,https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d8634966-Reviews-Beauty_Hotels_Taipei_Hotel_B7_Journey-Zhongzheng_District_Taipei.html,重慶南路一段94號,4.5,228,https://media-cdn.tripadvisor.com/media/photo-s/09/09/5a/a2/standard-twin-room.jpg,,,
天閣酒店 - 台北信義,"台北排名第 145 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d662919-Reviews-THE_Tango_Taipei_XinYi-Xinyi_District_Taipei.html,信義區忠孝東路五段297號,4.0,298,https://media-cdn.tripadvisor.com/media/photo-s/0d/43/f8/55/tango-suite--v14034250.jpg,,,
台北北門窩泊旅,"台北排名第 146 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d10541961-Reviews-Beimen_Wow_Poshtel-Datong_Taipei.html,大同區太原路92巷2-1號,4.5,155,https://media-cdn.tripadvisor.com/media/photo-s/0b/e1/a7/3b/getlstd-property-photo.jpg,"['禁菸客房', '家庭房', '空調設施', '小廚房']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '免費早餐', '機場接送', '禁菸飯店', '洗衣服務', '自助式洗衣']",
誠品行旅,"台北排名第 147 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d5207493-Reviews-Eslite_Hotel-Xinyi_District_Taipei.html,信義區菸廠路98號,4.5,411,https://media-cdn.tripadvisor.com/media/photo-s/09/d2/cc/aa/bathroom.jpg,,,"NT$3,400"
太空艙-信義館,"台北排名第 148 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d11918208-Reviews-Space_Inn_Xinyi-Xinyi_District_Taipei.html,信義區光復南路549號,4.5,59,https://media-cdn.tripadvisor.com/media/photo-s/0e/1f/25/03/caption.jpg,,,NT$745
紅米青年旅館,"台北排名第 149 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4191001-Reviews-Homey_Hostel_Taipei_Main_Station-Datong_Taipei.html,長安西路180號 7樓,4.5,308,https://media-cdn.tripadvisor.com/media/photo-s/0f/83/6f/7d/caption.jpg,"['禁菸客房', '家庭房', '空調設施', '小廚房']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '免費早餐', '禁菸飯店', '洗衣服務', '自助式洗衣']","NT$11,394"
寒舍艾美酒店,"台北排名第 150 的超值住宿地點，共 1,199 家",,https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d1877829-Reviews-Le_Meridien_Taipei-Xinyi_District_Taipei.html,信義區松仁路38號,4.5,714,https://media-cdn.tripadvisor.com/media/photo-s/17/8c/fa/b7/guest-room.jpg,,,NT$734
台北北投雅樂軒酒店,"台北排名第 151 的超值住宿地點，共 1,199 家","NT$3,374",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d11978011-Reviews-Aloft_Taipei_Beitou-Beitou_Taipei.html,大業路300巷1號,4.5,340,https://media-cdn.tripadvisor.com/media/photo-s/0f/48/a8/3a/breezy-suite.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '迷你吧', '冰箱']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '酒吧/酒廊', '提供上網服務的商務中心', '會議設施', '禮賓服務', '禁菸飯店']","NT$3,359"
亞都麗緻大飯店,"台北排名第 152 的超值住宿地點，共 1,199 家","NT$3,200",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d300627-Reviews-The_Landis_Taipei-Zhongshan_District_Taipei.html,民權東路二段41號,4.5,988,https://media-cdn.tripadvisor.com/media/photo-s/08/76/ac/01/caption.jpg,"['禁菸客房', '套房', '家庭房', '空調設施', '房務', '客房服務', '迷你吧', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '酒吧/酒廊', '機場接送', '提供上網服務的商務中心', '會議設施', 'Spa']",
Solo Singer 旅館,"台北排名第 153 的超值住宿地點，共 1,199 家","NT$3,137",https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d3454140-Reviews-Solo_Singer_Hotel-Beitou_Taipei.html,北投區溫泉路21巷7號,5.0,190,https://media-cdn.tripadvisor.com/media/photo-s/0b/40/1b/1b/solo-singer-life--v11414534.jpg,"['禁菸客房', '套房', '家庭房', '空調設施']","['免費高速上網 (WiFi)', '免費網際網路', '無線網路', '公用無線網路', '網際網路', '免費早餐', '禮賓服務', '禁菸飯店']","NT$3,546"
台北發現青年旅舍,"台北排名第 154 的超值住宿地點，共 1,199 家","NT$1,850",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d8695328-Reviews-Taipei_Discover_Hostel-Zhongshan_District_Taipei.html,民權東路二段21號5樓,5.0,83,https://media-cdn.tripadvisor.com/media/photo-s/0b/1d/0c/12/taipei-discover-hostel.jpg,,,
伸適商旅,"台北排名第 155 的超值住宿地點，共 1,199 家","NT$1,080",https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1218729-Reviews-Hotel_Sense-Zhongshan_District_Taipei.html,中山區林森北路477號,4.0,199,https://media-cdn.tripadvisor.com/media/photo-s/0b/c2/f1/e2/deluxe-room.jpg,"['禁菸客房', '家庭房', '空調設施', '迷你吧', '平板電視']","['免費停車', '免費高速上網 (WiFi)', '有健身房的健身中心', '餐廳', '提供上網服務的商務中心', '會議室', '禮賓服務', '禁菸飯店']","NT$1,126"
