userName,user_link,commented_hotel
juifan,https://www.tripadvisor.com.tw/Profile/juifan,"https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d15632315-Reviews-Fairfield_by_Marriott_Taichung-Xitun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g1064053-d13969784-Reviews-Albergue_Buen_Camino_Tui-Tui_Province_of_Pontevedra_Galicia.html, https://www.tripadvisor.com.tw/Hotel_Review-g1064053-d11707627-Reviews-Albergue_Santo_Domingo-Tui_Province_of_Pontevedra_Galicia.html"
寶寶崎,https://www.tripadvisor.com.tw/Profile/Passport3345678,
小酷,https://www.tripadvisor.com.tw/Profile/Connector808832,"https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d12416375-Reviews-Green_World_Hotel_Nangang-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d661117-Reviews-Hualien_FarGlory_Hotel-Shoufeng_Hualien.html, https://www.tripadvisor.com.tw/Hotel_Review-g580110-d594766-Reviews-Sea_View_Resort_Spa_Koh_Chang-Ko_Chang_Trat_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g580110-d503475-Reviews-The_Emerald_Cove_Koh_Chang-Ko_Chang_Trat_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g580110-d674157-Reviews-The_Dewa_Koh_Chang-Ko_Chang_Trat_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g298085-d10181933-Reviews-Mercure_Danang_French_Village_Bana_Hills_Hotel-Da_Nang.html, https://www.tripadvisor.com.tw/Hotel_Review-g298082-d3591222-Reviews-Hoi_An_Silk_Marina_Resort_Spa-Hoi_An_Quang_Nam_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g293924-d13323807-Reviews-Hanoi_Cristina_Hotel_Travel-Hanoi.html"
Hung-Kuang Chen,https://www.tripadvisor.com.tw/Profile/hankchentw,"https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d12416375-Reviews-Green_World_Hotel_Nangang-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g298224-d8523565-Reviews-Villa_Coast_Nishimachi_Guesthouse_in_Okinawa-Naha_Okinawa_Prefecture.html"
Jeff D,https://www.tripadvisor.com.tw/Profile/jeffdR7701JZ,
ALBERT UFO,https://www.tripadvisor.com.tw/Profile/ALBERTH1688,"https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d2703201-Reviews-Park_City_Hotel_Central_Taichung-Central_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d2703201-Reviews-Park_City_Hotel_Central_Taichung-Central_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13792757-d2703201-Reviews-Park_City_Hotel_Central_Taichung-Central_District_Taichung.html"
William S,https://www.tripadvisor.com.tw/Profile/williamsT9592WW,"https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d12416375-Reviews-Green_World_Hotel_Nangang-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g28970-d84048-Reviews-Capitol_Hill_Hotel-Washington_DC_District_of_Columbia.html"
raychan,https://www.tripadvisor.com.tw/Profile/909chanr,"https://www.tripadvisor.com.tw/Hotel_Review-g1066451-d11919737-Reviews-Anshin_Oyado_Premier_Shimbashi_Shiodome-Minato_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g298173-d11917715-Reviews-Spa_Capsule_Hotel_Grand_Park_Inn_Yokohama-Yokohama_Kanagawa_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7368514-Reviews-Ximen_Duckstay_Hostel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g298139-d1072674-Reviews-Yonago_Washington_Hotel_Plaza-Yonago_Tottori_Prefecture_Chugoku.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d6682002-Reviews-Easymind_Guesthouse_Taipei_Main_Station-Datong_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d15180337-Reviews-Novotel_Bangkok_Sukhumvit_4-Bangkok.html"
耀杰陳,https://www.tripadvisor.com.tw/Profile/Navigator809163,"https://www.tripadvisor.com.tw/Hotel_Review-g303322-d9730396-Reviews-Hostel_BSB-Brasilia_Federal_District.html, https://www.tripadvisor.com.tw/Hotel_Review-g274863-d17495730-Reviews-Sava_Hoteli_Bled-Bled_Upper_Carniola_Region.html, https://www.tripadvisor.com.tw/Hotel_Review-g190454-d593593-Reviews-Do_Step_Inn-Vienna.html"
shyong,https://www.tripadvisor.com.tw/Profile/bigshyong,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7368514-Reviews-Ximen_Duckstay_Hostel-Wanhua_Taipei.html
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,"https://www.tripadvisor.com.tw/Hotel_Review-g13806805-d2017872-Reviews-M_Hotel-Qianjin_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d11651291-Reviews-Cavemen_Hostel_Taipei_Station_Youth_Branch-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13792475-d14010926-Reviews-Hilton_Taipei_Sinban-Banqiao_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808475-d8400795-Reviews-Platinum_Hotel-Xindian_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808531-d1936002-Reviews-Xinjhuang_Chateau_de_Chine_Hotel-Xinzhuang_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806717-d2560111-Reviews-Park_City_Hotel_Luzhou_Taipei-Luzhou_New_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d1605535-Reviews-Midtown_Richardson_Kaohsiung_Boai-Sanmin_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806806-d12362821-Reviews-Silks_Club_Kaohsiung-Qianzhen_Kaohsiung.html"
yetzkie,https://www.tripadvisor.com.tw/Profile/yetzkie,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7368514-Reviews-Ximen_Duckstay_Hostel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g1436004-d7165985-Reviews-Bayu_Balau_Beach_Resort-Kota_Tinggi_Kota_Tinggi_District_Johor.html, https://www.tripadvisor.com.tw/Hotel_Review-g6852690-d6503539-Reviews-Amazing_Noovilu-Mahibadhoo_Island.html, https://www.tripadvisor.com.tw/Hotel_Review-g1938013-d2290098-Reviews-Hotel_UI_Inn-Hulhumale.html"
Lily Pan,https://www.tripadvisor.com.tw/Profile/lily0818,"https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d633570-Reviews-Beauty_Hotels_Taipei_Starbeauty_Resort-Shilin_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d10541923-Reviews-UiNN_Business_Hotel-Shilin_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g325581-d1439916-Reviews-Karuizawa_Prince_Hotel_West-Karuizawa_machi_Kitasaku_gun_Nagano_Prefecture_Koshinetsu_.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d558015-Reviews-Chyuan_Du_Spring_Resort-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d7736878-Reviews-Mellow_Fields_Hotel-Shilin_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g1066451-d301378-Reviews-Shinagawa_Prince_Hotel-Minato_Tokyo_Tokyo_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806886-d661117-Reviews-Hualien_FarGlory_Hotel-Shoufeng_Hualien.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808400-d6536694-Reviews-Silks_Place_Tainan-West_Central_District_Tainan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246924-Reviews-Xiangting-Puli_Nantou.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806759-d8711406-Reviews-Uher_Luxury_Resort_Hotel-Nantun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d455374-Reviews-Evergreen_Laurel_Hotel_Taichung-Xitun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811256-d307873-Reviews-Hotel_Taiwan-Changhua_City_Changhua.html"
樂仁 音,https://www.tripadvisor.com.tw/Profile/G8034JY_,https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d633570-Reviews-Beauty_Hotels_Taipei_Starbeauty_Resort-Shilin_Taipei.html
grace454,https://www.tripadvisor.com.tw/Profile/grace454,
典熹 謝,https://www.tripadvisor.com.tw/Profile/Storyteller812844,https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d633570-Reviews-Beauty_Hotels_Taipei_Starbeauty_Resort-Shilin_Taipei.html
亞辰 蔣,https://www.tripadvisor.com.tw/Profile/Getaway812729,https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d633570-Reviews-Beauty_Hotels_Taipei_Starbeauty_Resort-Shilin_Taipei.html
小紅帽,https://www.tripadvisor.com.tw/Profile/mink2058,"https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1448765-Reviews-Royal_Seasons_Hotel_Hot_Spring_Beitou-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d4023040-Reviews-Hotel_Relax_I-Zhongzheng_District_Taipei.html"
HAO,https://www.tripadvisor.com.tw/Profile/Sightsee700627,https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1448765-Reviews-Royal_Seasons_Hotel_Hot_Spring_Beitou-Beitou_Taipei.html
butlrut,https://www.tripadvisor.com.tw/Profile/butlrut,"https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1448765-Reviews-Royal_Seasons_Hotel_Hot_Spring_Beitou-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301646-Reviews-United_Hotel-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808397-d306400-Reviews-The_Splendor_Hotel_Taichung-West_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d306432-Reviews-Ambassador_Hotel_Taipei-Zhongshan_District_Taipei.html"
YachuChan,https://www.tripadvisor.com.tw/Profile/YachuChan,
YuShunLiao,https://www.tripadvisor.com.tw/Profile/YuShunLiao,"https://www.tripadvisor.com.tw/Hotel_Review-g13806427-d1448765-Reviews-Royal_Seasons_Hotel_Hot_Spring_Beitou-Beitou_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806879-d4273795-Reviews-Noble_Hotel-Shilin_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g187073-d8528175-Reviews-Pierre_Vacances_Residence_la_Petite_Venise-Colmar_Haut_Rhin_Grand_Est.html, https://www.tripadvisor.com.tw/Hotel_Review-g188057-d7261408-Reviews-Le_Jour_et_la_Nuit-Geneva.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d2016610-Reviews-The_Ritz_Carlton_Hong_Kong-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g670061-d302436-Reviews-The_Windsor_Hotel_Toya-Toyako_cho_Abuta_gun_Hokkaido.html, https://www.tripadvisor.com.tw/Hotel_Review-g14126363-d319652-Reviews-HOTEL_MYSTAYS_Sapporo_Aspen-Kita_Sapporo_Hokkaido.html, https://www.tripadvisor.com.tw/Hotel_Review-g188085-d233001-Reviews-Hotel_Jungfraublick_Wengen-Wengen_Jungfrau_Region_Bernese_Oberland_Canton_of_Bern.html, https://www.tripadvisor.com.tw/Restaurant_Review-g188085-d3253617-Reviews-Hotel_Schonegg-Wengen_Jungfrau_Region_Bernese_Oberland_Canton_of_Bern.html, https://www.tripadvisor.com.tw/Hotel_Review-g188098-d1186132-Reviews-Hotel_Restaurant_Derby-Zermatt_Canton_of_Valais_Swiss_Alps.html, https://www.tripadvisor.com.tw/Hotel_Review-g187302-d1058377-Reviews-Hotel_Almenrausch_und_Edelweiss-Garmisch_Partenkirchen_Upper_Bavaria_Bavaria.html"
Yuki Liu,https://www.tripadvisor.com.tw/Profile/yukiliu0307,"https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d15768537-Reviews-The_Place_Taipei-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d8145464-Reviews-Center_Center_Hostel-Puli_Nantou.html"
552yingruc,https://www.tripadvisor.com.tw/Profile/552yingruc,
Mary,https://www.tripadvisor.com.tw/Profile/marykuo,"https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301646-Reviews-United_Hotel-Da_an_Taipei.html, https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6149964-Reviews-United_Hotel_Bei_Fu_Lou-Songshan_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d308653-Reviews-Brother_Hotel_Taipei-Songshan_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d15768537-Reviews-The_Place_Taipei-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d12439218-Reviews-Caesar_Metro_Taipei-Wanhua_Taipei.html"
Explorer61470489742,https://www.tripadvisor.com.tw/Profile/Explorer61470489742,https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d15768537-Reviews-The_Place_Taipei-Nangang_Taipei.html
Quest11868951321,https://www.tripadvisor.com.tw/Profile/Quest11868951321,
cksbmaya,https://www.tripadvisor.com.tw/Profile/cksbmaya,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d3862269-Reviews-Orange_Hotel_Ximen_Taipei-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d545804-Reviews-East_Dragon_Hotel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d545809-Reviews-Green_World_Hotel_Sansui-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808515-d1893814-Reviews-AT_Boutique_Hotel-Xinyi_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g293919-d7963197-Reviews-Arabella_Villas_Pattaya-Pattaya_Chonburi_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d7185866-Reviews-La_Vida_Hotel-Xitun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g1507054-d478502-Reviews-Pakasai_Resort-Ao_Nang_Krabi_Town_Krabi_Province.html"
Storyteller823022,https://www.tripadvisor.com.tw/Profile/Storyteller823022,
Horacehei,https://www.tripadvisor.com.tw/Profile/Horacehei,
venuschan,https://www.tripadvisor.com.tw/Profile/venuschan,"https://www.tripadvisor.com.tw/Hotel_Review-g293919-d5040667-Reviews-Siam_Siam_Design_Hotel_Pattaya-Pattaya_Chonburi_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g293919-d302348-Reviews-Hard_Rock_Hotel_Pattaya-Pattaya_Chonburi_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d305402-Reviews-Arnoma_Grand_Bangkok-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d545804-Reviews-East_Dragon_Hotel-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806648-d1603979-Reviews-Chuang_tang_Spring_Spa_Hotel-Jiaoxi_Yilan.html, https://www.tripadvisor.com.tw/Hotel_Review-g293919-d2164485-Reviews-LK_The_Empress-Pattaya_Chonburi_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808853-d6105600-Reviews-Green_World_Hotel_Zhonghua-Zhongzheng_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g293916-d305402-Reviews-Arnoma_Grand_Bangkok-Bangkok.html, https://www.tripadvisor.com.tw/Hotel_Review-g293919-d5040667-Reviews-Siam_Siam_Design_Hotel_Pattaya-Pattaya_Chonburi_Province.html"
KmIt13,https://www.tripadvisor.com.tw/Profile/KmIt13,https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d545804-Reviews-East_Dragon_Hotel-Wanhua_Taipei.html
irishsu01,https://www.tripadvisor.com.tw/Profile/irishsu01,"https://www.tripadvisor.com.tw/Hotel_Review-g13806846-d6888015-Reviews-Kindness_Hotel_Kaohsiung_Main_Station_Front-Sanmin_Kaohsiung.html, https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6148745-Reviews-Leader_Hotel_Dr_Sun_Yat_Sen_Memorial_Hall_Cafe_83-Xinyi_District_Taipei.html"
Linsue C,https://www.tripadvisor.com.tw/Profile/ChiamingChen,
helloamytoh,https://www.tripadvisor.com.tw/Profile/helloamytoh,"https://www.tripadvisor.com.tw/Hotel_Review-g155032-d155206-Reviews-Novotel_Montreal_Centre-Montreal_Quebec.html, https://www.tripadvisor.com.tw/Hotel_Review-g1113467-d1594793-Reviews-Kitayuzawa_Mori_no_Soraniwa-Date_Hokkaido.html, https://www.tripadvisor.com.tw/Hotel_Review-g1065252-d1117987-Reviews-Grand_Hotel_New_Oji-Tomakomai_Hokkaido.html"
Triumphanttrekker,https://www.tripadvisor.com.tw/Profile/Triumphanttrekker,"https://www.tripadvisor.com.tw/Hotel_Review-g13808652-d308630-Reviews-Hotel_Kuva_Chateau-Zhongli_Taoyuan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806458-d8390513-Reviews-Hotel_reve_Taichung-Daya_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1645926-Reviews-New_Continental_Hotel-Datong_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g188590-d7855996-Reviews-Mercure_Amsterdam_Sloterdijk_Station-Amsterdam_North_Holland_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d603403-Reviews-Novotel_Citygate_Hong_Kong-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d1371326-Reviews-Butterfly_on_Prat-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g187791-d229029-Reviews-Bettoja_Hotel_Massimo_D_Azeglio-Rome_Lazio.html"
Chi H,https://www.tripadvisor.com.tw/Profile/ChiH73,https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d1645926-Reviews-New_Continental_Hotel-Datong_Taipei.html
論 論,https://www.tripadvisor.com.tw/Profile/BoardingPass668436,"https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d11704784-Reviews-Green_World_Hotel_Songshan-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806852-d7893095-Reviews-Green_Waves_B_B-Sanyi_Miaoli.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d1526865-Reviews-Forward_Hotel_Taipei_Songjiang_Branch-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g308272-d1395528-Reviews-Les_Suites_Orient_Bund_Shanghai-Shanghai.html"
Nelly,https://www.tripadvisor.com.tw/Profile/aptx4869n,
Sujata W,https://www.tripadvisor.com.tw/Profile/sujataw2017,"https://www.tripadvisor.com.tw/Hotel_Review-g13806925-d12673673-Reviews-Six_Star_Motel-Taoyuan_District_Taoyuan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d11704784-Reviews-Green_World_Hotel_Songshan-Nangang_Taipei.html, https://www.tripadvisor.com.tw/Restaurant_Review-g188081-d10241370-Reviews-Lindner_Grand_Hotel_Beau_Rivage-Interlaken_Bernese_Oberland_Canton_of_Bern.html, https://www.tripadvisor.com.tw/Hotel_Review-g188081-d236397-Reviews-Hotel_Royal_St_Georges_Interlaken_MGallery_Collection-Interlaken_Bernese_Oberland_Canto.html, https://www.tripadvisor.com.tw/Hotel_Review-g187291-d199826-Reviews-Holiday_Inn_Stuttgart-Stuttgart_Baden_Wurttemberg.html, https://www.tripadvisor.com.tw/Hotel_Review-g1023968-d1058962-Reviews-Hotel_Brielhof-Hechingen_Baden_Wurttemberg.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d7682006-Reviews-Art_otel_Ximending_Taipei-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294217-d1407387-Reviews-Hyatt_Regency_Hong_Kong_Sha_Tin-Hong_Kong.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127623-d12964739-Reviews-HOTEL_MYSTAYS_Midosuji_Honmachi-Chuo_Osaka_Osaka_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806900-d12463118-Reviews-Hotel_East_Taipei-Songshan_Taipei.html"
BCONG,https://www.tripadvisor.com.tw/Profile/BCONG,https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d11704784-Reviews-Green_World_Hotel_Songshan-Nangang_Taipei.html
Mary,https://www.tripadvisor.com.tw/Profile/MaryW3562,https://www.tripadvisor.com.tw/Hotel_Review-g13806753-d11704784-Reviews-Green_World_Hotel_Songshan-Nangang_Taipei.html
Kit,https://www.tripadvisor.com.tw/Profile/kitkit0127,
檸檬可樂,https://www.tripadvisor.com.tw/Profile/Getaway810753,
sks868,https://www.tripadvisor.com.tw/Profile/sks868,"https://www.tripadvisor.com.tw/Hotel_Review-g13808513-d2073636-Reviews-Kung_Shang_Design_Hotel-Xinxing_Kaohsiung.html, https://www.tripadvisor.com.tw/Hotel_Review-g12200518-d1993178-Reviews-Sheraton_Hsinchu_Hotel-Zhubei_Hsinchu_County.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d15236511-Reviews-LIANN_Hotel-Xitun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806767-d7787787-Reviews-La_Maison_Hotel-Neihu_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806767-d2093672-Reviews-Hotel_June_Taipei-Neihu_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d2151168-Reviews-Ramada_Seoul_Dongdaemun-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g294197-d8608162-Reviews-Sotetsu_Hotels_the_Splaisir_Seoul_Myeong_Dong-Seoul.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806498-d11998083-Reviews-Orange_Hotel_Wenhua_Chiayi-East_District_Chiayi.html, https://www.tripadvisor.com.tw/Hotel_Review-g298158-d301220-Reviews-APA_Hotel_Resort_Tokyo_Bay_Makuhari-Chiba_Chiba_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g13811269-d301646-Reviews-United_Hotel-Da_an_Taipei.html"
delfia-hollandia,https://www.tripadvisor.com.tw/Profile/delfia-hollandia,"https://www.tripadvisor.com.tw/Hotel_Review-g13806767-d7787787-Reviews-La_Maison_Hotel-Neihu_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g1129243-d6937612-Reviews-International_On_The_Water_Hotel-Ascot_Belmont_Greater_Perth_Western_Australia.html, https://www.tripadvisor.com.tw/Hotel_Review-g255100-d646577-Reviews-Adina_Apartment_Hotel_Melbourne_Northbank-Melbourne_Victoria.html, https://www.tripadvisor.com.tw/Hotel_Review-g255060-d256581-Reviews-Adina_Apartment_Hotel_Sydney_Central-Sydney_New_South_Wales.html, https://www.tripadvisor.com.tw/Hotel_Review-g298570-d1759018-Reviews-DoubleTree_by_Hilton_Hotel_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html, https://www.tripadvisor.com.tw/Restaurant_Review-g298570-d3732108-Reviews-Makan_Kitchen_at_DoubleTree_by_Hilton_Hotel-Kuala_Lumpur_Wilayah_Persekutuan.html, https://www.tripadvisor.com.tw/Hotel_Review-g984011-d7392367-Reviews-Canalta_Selkirk-Selkirk_Manitoba.html, https://www.tripadvisor.com.tw/Hotel_Review-g261593-d262583-Reviews-Ibis_Styles_Kununurra-Kununurra_Kimberley_Region_Western_Australia.html"
Pulmbubble,https://www.tripadvisor.com.tw/Profile/sar77107,"https://www.tripadvisor.com.tw/Hotel_Review-g35805-d262831-Reviews-Renaissance_Chicago_O_Hare_Suites_Hotel-Chicago_Illinois.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806773-d477940-Reviews-Dynasty_Hotel-North_District_Tainan.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d7840139-Reviews-Taipei_Marriott_Hotel-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g36566-d650739-Reviews-Days_Inn_by_Wyndham_Pontoon_Beach-Pontoon_Beach_Illinois.html, https://www.tripadvisor.com.tw/Hotel_Review-g60859-d100925-Reviews-Days_Inn_Suites_by_Wyndham_Madison-Madison_Wisconsin.html"
iccl5845,https://www.tripadvisor.com.tw/Profile/iccl5845,
Andylui90,https://www.tripadvisor.com.tw/Profile/Andylui90,
Averie,https://www.tripadvisor.com.tw/Profile/jij882004,
英財 洪,https://www.tripadvisor.com.tw/Profile/TomHung1225,"https://www.tripadvisor.com.tw/Hotel_Review-g13806451-d4134607-Reviews-Bee_House_Taipei_Station_Branch-Datong_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808534-d11837167-Reviews-Mini_Hotels_Fengjia_Branch-Xitun_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g298162-d13344751-Reviews-Comfort_Suites_Tokyo_Bay-Urayasu_Chiba_Prefecture_Kanto.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806620-d456133-Reviews-Caesar_Park_Hotel_Kenting-Hengchun_Pingtung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806634-d306392-Reviews-Chateau_de_Chine_Hotel_Hualien-Hualien_City_Hualien.html, https://www.tripadvisor.com.tw/Hotel_Review-g14127419-d307623-Reviews-Kobe_Portopia_Hotel-Chuo_Kobe_Hyogo_Prefecture_Kinki.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806503-d13536081-Reviews-Mini_Hotels_Taichung_Station_Branch-East_District_Taichung.html, https://www.tripadvisor.com.tw/Hotel_Review-g13808671-d3197094-Reviews-Green_World_Mai_Nanjing-Zhongshan_District_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g297922-d10451804-Reviews-Asira_Boutique_HuaHin-Hua_Hin_Prachuap_Khiri_Khan_Province.html, https://www.tripadvisor.com.tw/Hotel_Review-g13806910-d2570919-Reviews-Taitung_Cultural_Excursion_Resort-Taitung_City_Taitung.html"
Kenny2019,https://www.tripadvisor.com.tw/Profile/Kenny2019,
teowsoon,https://www.tripadvisor.com.tw/Profile/teowsoon,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d9782913-Reviews-Energy_Inn-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294013-d7314650-Reviews-Courtyard_by_Marriott_World_Trade_Center_Abu_Dhabi-Abu_Dhabi_Emirate_of_Abu_Dhabi.html, https://www.tripadvisor.com.tw/Hotel_Review-g274958-d276623-Reviews-Radisson_Blu_Sky_Hotel-Tallinn_Harju_County.html, https://www.tripadvisor.com.tw/Hotel_Review-g190419-d228048-Reviews-Hotel_Schloss_Weikersdorf-Baden_Lower_Austria.html"
Cat,https://www.tripadvisor.com.tw/Profile/catcatli,
DaOldFilosofer,https://www.tripadvisor.com.tw/Profile/DaOldFilosofer,"https://www.tripadvisor.com.tw/Hotel_Review-g13806951-d9782913-Reviews-Energy_Inn-Wanhua_Taipei.html, https://www.tripadvisor.com.tw/Hotel_Review-g294212-d1575868-Reviews-Jinchunyuan_Hotel-Beijing.html, https://www.tripadvisor.com.tw/Hotel_Review-g187430-d1833079-Reviews-Hotel_Don_Paula-Cordoba_Province_of_Cordoba_Andalucia.html"
